time,outport,inport,packet_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,pkt_chuck,hop_count,current_hop,hop_percentage,waiting_time,pkt_count,pkt_max,target
47131,0,2,3,4,2,4,16,18,2,1,1,938,1,1,1.0,15,9,14,0
47152,2,0,4,0,0,2,11,1,1,22,6,940,2,0,0.0,4,8,14,0
47159,2,0,4,1,1,2,11,1,1,22,6,940,2,0,0.0,11,7,14,0
47166,2,0,4,2,1,2,11,1,1,22,6,940,2,0,0.0,18,6,14,0
47173,2,0,4,3,1,2,11,1,1,22,6,940,2,0,0.0,25,5,14,0
47180,2,0,4,4,2,2,11,1,1,22,6,940,2,0,0.0,32,4,14,0
47181,2,0,0,0,3,2,8,1,1,22,6,941,2,0,0.0,32,3,14,0
47198,4,2,2,0,3,2,8,18,2,20,4,939,3,1,0.3333333333333333,8,2,14,0
47199,4,2,3,0,0,4,16,18,2,0,0,939,2,1,0.5,9,1,14,0
47200,4,2,3,1,1,4,16,18,2,0,0,939,2,1,0.5,10,16,16,0
47201,4,2,3,2,1,4,16,18,2,0,0,939,2,1,0.5,11,15,16,0
47202,4,2,3,3,1,4,16,18,2,0,0,939,2,1,0.5,12,14,16,0
47206,4,2,3,4,2,4,16,18,2,0,0,939,2,1,0.5,16,13,16,0
47234,0,1,6,0,3,2,8,22,6,1,1,940,2,2,1.0,14,12,16,0
47267,0,4,5,0,0,2,8,16,0,17,1,942,1,1,1.0,8,11,16,0
47271,0,2,3,0,0,4,16,18,2,1,1,941,1,1,1.0,9,10,16,0
47272,0,2,3,1,1,4,16,18,2,1,1,941,1,1,1.0,10,9,16,0
47273,0,2,3,2,1,4,16,18,2,1,1,941,1,1,1.0,11,8,16,0
47274,0,2,3,3,1,4,16,18,2,1,1,941,1,1,1.0,12,7,16,0
47274,0,4,5,1,1,2,8,16,0,17,1,942,1,1,1.0,15,6,16,0
47278,0,2,3,4,2,4,16,18,2,1,1,941,1,1,1.0,16,5,16,0
47281,0,4,5,2,1,2,8,16,0,17,1,942,1,1,1.0,22,4,16,0
47288,0,4,5,3,1,2,8,16,0,17,1,942,1,1,1.0,29,3,16,0
47295,0,4,5,4,2,2,8,16,0,17,1,942,1,1,1.0,36,2,16,0
47296,0,4,1,0,3,2,9,16,0,17,1,943,1,1,1.0,36,1,16,0
47307,2,0,4,0,0,2,9,1,1,23,7,944,3,0,0.0,4,19,19,0
47314,2,0,4,1,1,2,9,1,1,23,7,944,3,0,0.0,11,18,19,0
47321,2,0,4,2,1,2,9,1,1,23,7,944,3,0,0.0,18,17,19,0
47328,2,0,4,3,1,2,9,1,1,23,7,944,3,0,0.0,25,16,19,0
47332,4,0,2,0,3,2,9,17,1,16,0,943,1,0,0.0,4,15,19,0
47333,4,0,3,0,0,4,16,17,1,0,0,943,1,0,0.0,5,14,19,0
47334,4,0,3,1,1,4,16,17,1,0,0,943,1,0,0.0,6,13,19,0
47335,4,0,3,2,1,4,16,17,1,0,0,943,1,0,0.0,7,12,19,0
47335,2,0,4,4,2,2,9,1,1,23,7,944,3,0,0.0,32,11,19,0
47336,4,0,3,3,1,4,16,17,1,0,0,943,1,0,0.0,8,10,19,0
47336,2,0,0,0,3,2,10,1,1,23,7,945,3,0,0.0,32,9,19,0
47340,4,0,3,4,2,4,16,17,1,0,0,943,1,0,0.0,12,8,19,0
47365,0,4,4,0,0,2,8,0,0,17,1,946,1,1,1.0,8,7,19,0
47372,0,4,4,1,1,2,8,0,0,17,1,946,1,1,1.0,15,6,19,0
47379,0,4,4,2,1,2,8,0,0,17,1,946,1,1,1.0,22,5,19,0
47386,0,4,4,3,1,2,8,0,0,17,1,946,1,1,1.0,29,4,19,0
47393,0,4,4,4,2,2,8,0,0,17,1,946,1,1,1.0,36,3,19,0
47394,0,4,0,0,3,2,9,0,0,17,1,947,1,1,1.0,36,2,19,0
47397,0,1,6,0,3,2,8,23,7,1,1,944,3,3,1.0,17,1,19,0
47401,0,0,5,0,0,2,10,17,1,17,1,946,0,0,0.0,4,17,17,0
47408,0,0,5,1,1,2,10,17,1,17,1,946,0,0,0.0,11,16,17,0
47415,0,0,5,2,1,2,10,17,1,17,1,946,0,0,0.0,18,15,17,0
47422,0,0,5,3,1,2,10,17,1,17,1,946,0,0,0.0,25,14,17,0
47429,0,0,5,4,2,2,10,17,1,17,1,946,0,0,0.0,32,13,17,0
47430,4,0,6,0,3,2,11,17,1,0,0,946,1,0,0.0,4,12,17,0
47433,0,2,3,0,0,4,16,18,2,1,1,945,1,1,1.0,9,11,17,0
47434,0,2,3,1,1,4,16,18,2,1,1,945,1,1,1.0,10,10,17,0
47435,0,2,3,2,1,4,16,18,2,1,1,945,1,1,1.0,11,9,17,0
47436,0,2,3,3,1,4,16,18,2,1,1,945,1,1,1.0,12,8,17,0
47440,0,2,3,4,2,4,16,18,2,1,1,945,1,1,1.0,16,7,17,0
47452,4,0,3,0,0,4,17,17,1,0,0,947,1,0,0.0,4,6,17,0
47453,4,0,3,1,1,4,17,17,1,0,0,947,1,0,0.0,5,5,17,0
47454,4,0,3,2,1,4,17,17,1,0,0,947,1,0,0.0,6,4,17,0
47455,4,0,3,3,1,4,17,17,1,0,0,947,1,0,0.0,7,3,17,0
47457,4,0,0,0,3,2,11,1,1,28,12,948,5,0,0.0,4,2,17,0
47459,4,0,3,4,2,4,17,17,1,0,0,947,1,0,0.0,11,1,17,0
47512,1,4,4,0,0,2,8,0,0,21,5,949,2,1,0.5,8,11,11,0
47519,1,4,4,1,1,2,8,0,0,21,5,949,2,1,0.5,15,10,11,0
47526,1,4,4,2,1,2,8,0,0,21,5,949,2,1,0.5,22,9,11,0
47533,1,4,4,3,1,2,8,0,0,21,5,949,2,1,0.5,29,8,11,0
47540,1,4,4,4,2,2,8,0,0,21,5,949,2,1,0.5,36,7,11,0
47541,1,4,0,0,3,2,9,0,0,21,5,950,2,1,0.5,36,6,11,0
47543,0,1,3,0,0,4,16,30,14,1,1,948,4,4,1.0,21,5,11,0
47544,0,1,3,1,1,4,16,30,14,1,1,948,4,4,1.0,22,4,11,0
47545,0,1,3,2,1,4,16,30,14,1,1,948,4,4,1.0,23,3,11,0
47546,0,1,3,3,1,4,16,30,14,1,1,948,4,4,1.0,24,2,11,0
47550,0,1,3,4,2,4,16,30,14,1,1,948,4,4,1.0,28,1,11,0
47609,4,0,4,0,0,2,8,1,1,24,8,951,3,0,0.0,4,18,18,0
47616,4,0,4,1,1,2,8,1,1,24,8,951,3,0,0.0,11,17,18,0
47623,4,0,4,2,1,2,8,1,1,24,8,951,3,0,0.0,18,16,18,0
47630,4,0,4,3,1,2,8,1,1,24,8,951,3,0,0.0,25,15,18,0
47631,1,2,2,0,3,2,8,18,2,21,5,950,2,1,0.5,9,14,18,0
47632,4,2,3,0,0,4,16,18,2,0,0,950,2,1,0.5,10,13,18,0
47633,4,2,3,1,1,4,16,18,2,0,0,950,2,1,0.5,11,12,18,0
47634,4,2,3,2,1,4,16,18,2,0,0,950,2,1,0.5,12,11,18,0
47635,4,2,3,3,1,4,16,18,2,0,0,950,2,1,0.5,13,10,18,0
47637,4,0,4,4,2,2,8,1,1,24,8,951,3,0,0.0,32,9,18,0
47638,4,2,3,4,2,4,16,18,2,0,0,950,2,1,0.5,16,8,18,0
47639,4,0,0,0,3,2,9,1,1,24,8,952,3,0,0.0,33,7,18,0
47671,2,4,4,0,0,2,8,0,0,22,6,953,3,1,0.3333333333333333,8,6,18,0
47678,2,4,4,1,1,2,8,0,0,22,6,953,3,1,0.3333333333333333,15,5,18,0
47685,2,4,4,2,1,2,8,0,0,22,6,953,3,1,0.3333333333333333,22,4,18,0
47692,2,4,4,3,1,2,8,0,0,22,6,953,3,1,0.3333333333333333,29,3,18,0
47699,0,1,6,0,3,2,8,24,8,1,1,951,3,3,1.0,17,2,18,0
47699,2,4,4,4,2,2,8,0,0,22,6,953,3,1,0.3333333333333333,36,1,18,0
47700,2,4,0,0,3,2,9,0,0,22,6,954,3,1,0.3333333333333333,36,11,11,0
47743,0,1,3,0,0,4,16,29,13,1,1,952,3,3,1.0,17,10,11,0
47744,0,1,3,1,1,4,16,29,13,1,1,952,3,3,1.0,18,9,11,0
47745,0,1,3,2,1,4,16,29,13,1,1,952,3,3,1.0,19,8,11,0
47746,0,1,3,3,1,4,16,29,13,1,1,952,3,3,1.0,20,7,11,0
47750,0,1,3,4,2,4,16,29,13,1,1,952,3,3,1.0,24,6,11,0
47791,4,2,3,0,0,4,16,18,2,0,0,954,2,1,0.5,9,5,11,0
47792,4,2,3,1,1,4,16,18,2,0,0,954,2,1,0.5,10,4,11,0
47793,4,2,3,2,1,4,16,18,2,0,0,954,2,1,0.5,11,3,11,0
47794,4,2,3,3,1,4,16,18,2,0,0,954,2,1,0.5,12,2,11,0
47798,4,2,3,4,2,4,16,18,2,0,0,954,2,1,0.5,16,1,11,0
47837,1,4,4,0,0,2,8,0,0,25,9,955,3,1,0.3333333333333333,8,12,12,0
47844,1,4,4,1,1,2,8,0,0,25,9,955,3,1,0.3333333333333333,15,11,12,0
47845,4,0,4,0,0,2,10,1,1,20,4,956,2,0,0.0,4,10,12,0
47851,1,4,4,2,1,2,8,0,0,25,9,955,3,1,0.3333333333333333,22,9,12,0
47852,4,0,4,1,1,2,10,1,1,20,4,956,2,0,0.0,11,8,12,0
47858,1,4,4,3,1,2,8,0,0,25,9,955,3,1,0.3333333333333333,29,7,12,0
47859,4,0,4,2,1,2,10,1,1,20,4,956,2,0,0.0,18,6,12,0
47865,1,4,4,4,2,2,8,0,0,25,9,955,3,1,0.3333333333333333,36,5,12,0
47866,4,0,4,3,1,2,10,1,1,20,4,956,2,0,0.0,25,4,12,0
47866,1,4,0,0,3,2,9,0,0,25,9,957,3,1,0.3333333333333333,36,3,12,0
47873,4,0,4,4,2,2,10,1,1,20,4,956,2,0,0.0,32,2,12,0
47874,4,0,0,0,3,2,11,1,1,20,4,958,2,0,0.0,32,1,12,0
47927,0,1,6,0,3,2,8,20,4,1,1,956,2,2,1.0,13,7,7,0
47970,0,2,3,0,0,4,16,18,2,1,1,958,1,1,1.0,8,6,7,0
47971,0,2,3,1,1,4,16,18,2,1,1,958,1,1,1.0,9,5,7,0
47972,0,2,3,2,1,4,16,18,2,1,1,958,1,1,1.0,10,4,7,0
47973,4,2,2,0,3,2,8,18,2,20,4,958,3,1,0.3333333333333333,11,3,7,0
47974,0,2,3,3,1,4,16,18,2,1,1,958,1,1,1.0,12,2,7,0
47977,0,2,3,4,2,4,16,18,2,1,1,958,1,1,1.0,15,1,7,0
48039,0,4,5,0,0,2,8,16,0,17,1,959,1,1,1.0,8,6,6,0
48046,0,4,5,1,1,2,8,16,0,17,1,959,1,1,1.0,15,5,6,0
48053,0,4,5,2,1,2,8,16,0,17,1,959,1,1,1.0,22,4,6,0
48060,0,4,5,3,1,2,8,16,0,17,1,959,1,1,1.0,29,3,6,0
48067,0,4,5,4,2,2,8,16,0,17,1,959,1,1,1.0,36,2,6,0
48068,0,4,1,0,3,2,9,16,0,17,1,960,1,1,1.0,36,1,6,0
48104,4,0,3,0,0,4,18,17,1,0,0,960,1,0,0.0,4,22,22,0
48105,4,0,3,1,1,4,18,17,1,0,0,960,1,0,0.0,5,21,22,0
48106,4,0,3,2,1,4,18,17,1,0,0,960,1,0,0.0,6,20,22,0
48107,4,0,3,3,1,4,18,17,1,0,0,960,1,0,0.0,7,19,22,0
48108,4,0,2,0,3,2,8,17,1,16,0,960,1,0,0.0,8,18,22,0
48111,4,0,3,4,2,4,18,17,1,0,0,960,1,0,0.0,11,17,22,0
48138,0,4,4,0,0,2,8,0,0,17,1,961,1,1,1.0,8,16,22,0
48142,1,0,4,0,0,2,8,1,1,25,9,962,2,0,0.0,4,15,22,0
48145,0,4,4,1,1,2,8,0,0,17,1,961,1,1,1.0,15,14,22,0
48149,1,0,4,1,1,2,8,1,1,25,9,962,2,0,0.0,11,13,22,0
48152,0,4,4,2,1,2,8,0,0,17,1,961,1,1,1.0,22,12,22,0
48156,1,0,4,2,1,2,8,1,1,25,9,962,2,0,0.0,18,11,22,0
48159,0,4,4,3,1,2,8,0,0,17,1,961,1,1,1.0,29,10,22,0
48163,1,0,4,3,1,2,8,1,1,25,9,962,2,0,0.0,25,9,22,0
48166,0,4,4,4,2,2,8,0,0,17,1,961,1,1,1.0,36,8,22,0
48167,0,4,0,0,3,2,9,0,0,17,1,963,1,1,1.0,36,7,22,0
48170,1,0,4,4,2,2,8,1,1,25,9,962,2,0,0.0,32,6,22,0
48171,1,0,0,0,3,2,9,1,1,25,9,964,2,0,0.0,32,5,22,0
48174,0,0,5,0,0,2,9,17,1,17,1,961,0,0,0.0,4,4,22,0
48181,0,0,5,1,1,2,9,17,1,17,1,961,0,0,0.0,11,3,22,0
48188,0,0,5,2,1,2,9,17,1,17,1,961,0,0,0.0,18,2,22,0
48195,0,0,5,3,1,2,9,17,1,17,1,961,0,0,0.0,25,1,22,0
48202,0,0,5,4,2,2,9,17,1,17,1,961,0,0,0.0,32,13,13,0
48203,4,0,6,0,3,2,10,17,1,0,0,961,1,0,0.0,5,12,13,0
48224,0,1,6,0,3,2,8,25,9,1,1,962,2,2,1.0,14,11,13,0
48224,4,0,3,0,0,4,19,17,1,0,0,963,1,0,0.0,4,10,13,0
48225,4,0,3,1,1,4,19,17,1,0,0,963,1,0,0.0,5,9,13,0
48226,4,0,3,2,1,4,19,17,1,0,0,963,1,0,0.0,6,8,13,0
48227,4,0,3,3,1,4,19,17,1,0,0,963,1,0,0.0,7,7,13,0
48231,4,0,3,4,2,4,19,17,1,0,0,963,1,0,0.0,11,6,13,0
48269,0,1,3,0,0,4,16,29,13,1,1,964,3,3,1.0,17,5,13,0
48270,0,1,3,1,1,4,16,29,13,1,1,964,3,3,1.0,18,4,13,0
48271,0,1,3,2,1,4,16,29,13,1,1,964,3,3,1.0,19,3,13,0
48272,0,1,3,3,1,4,16,29,13,1,1,964,3,3,1.0,20,2,13,0
48276,0,1,3,4,2,4,16,29,13,1,1,964,3,3,1.0,24,1,13,0
48361,4,0,4,0,0,2,10,1,1,24,8,965,3,0,0.0,4,7,7,0
48368,4,0,4,1,1,2,10,1,1,24,8,965,3,0,0.0,11,6,7,0
48372,2,4,0,0,3,2,8,0,0,27,11,966,5,1,0.2,8,5,7,0
48375,4,0,4,2,1,2,10,1,1,24,8,965,3,0,0.0,18,4,7,0
48382,4,0,4,3,1,2,10,1,1,24,8,965,3,0,0.0,25,3,7,0
48389,4,0,4,4,2,2,10,1,1,24,8,965,3,0,0.0,32,2,7,0
48390,4,0,0,0,3,2,11,1,1,24,8,967,3,0,0.0,32,1,7,0
48451,0,1,6,0,3,2,8,24,8,1,1,965,3,3,1.0,17,5,5,0
48495,0,1,3,0,0,4,16,29,13,1,1,967,3,3,1.0,17,4,5,0
48496,0,1,3,1,1,4,16,29,13,1,1,967,3,3,1.0,18,3,5,0
48497,0,1,3,2,1,4,16,29,13,1,1,967,3,3,1.0,19,2,5,0
48498,0,1,3,3,1,4,16,29,13,1,1,967,3,3,1.0,20,1,5,0
48502,0,1,3,4,2,4,16,29,13,1,1,967,3,3,1.0,24,20,20,0
48520,2,4,4,0,0,2,8,0,0,18,2,968,2,1,0.5,8,19,20,0
48527,2,4,4,1,1,2,8,0,0,18,2,968,2,1,0.5,15,18,20,0
48534,2,4,4,2,1,2,8,0,0,18,2,968,2,1,0.5,22,17,20,0
48541,2,4,4,3,1,2,8,0,0,18,2,968,2,1,0.5,29,16,20,0
48548,2,4,4,4,2,2,8,0,0,18,2,968,2,1,0.5,36,15,20,0
48549,2,4,0,0,3,2,9,0,0,18,2,969,2,1,0.5,36,14,20,0
48559,2,0,4,0,0,2,8,1,1,26,10,970,3,0,0.0,4,13,20,0
48564,0,2,5,0,0,2,8,18,2,17,1,968,1,1,1.0,8,12,20,0
48566,2,0,4,1,1,2,8,1,1,26,10,970,3,0,0.0,11,11,20,0
48571,0,2,5,1,1,2,8,18,2,17,1,968,1,1,1.0,15,10,20,0
48573,2,0,4,2,1,2,8,1,1,26,10,970,3,0,0.0,18,9,20,0
48578,0,2,5,2,1,2,8,18,2,17,1,968,1,1,1.0,22,8,20,0
48580,2,0,4,3,1,2,8,1,1,26,10,970,3,0,0.0,25,7,20,0
48585,0,2,5,3,1,2,8,18,2,17,1,968,1,1,1.0,29,6,20,0
48587,2,0,4,4,2,2,8,1,1,26,10,970,3,0,0.0,32,5,20,0
48588,2,0,0,0,3,2,9,1,1,26,10,971,3,0,0.0,32,4,20,0
48592,0,2,5,4,2,2,8,18,2,17,1,968,1,1,1.0,36,3,20,0
48593,0,2,1,0,3,2,9,18,2,17,1,969,1,1,1.0,36,2,20,0
48594,4,2,6,0,3,2,10,18,2,0,0,968,2,1,0.5,10,1,20,0
48630,4,0,3,0,0,4,16,17,1,0,0,969,1,0,0.0,4,11,11,0
48631,2,0,2,0,3,2,11,17,1,18,2,969,1,0,0.0,5,10,11,0
48632,4,0,3,1,1,4,16,17,1,0,0,969,1,0,0.0,6,9,11,0
48633,4,0,3,2,1,4,16,17,1,0,0,969,1,0,0.0,7,8,11,0
48634,4,0,3,3,1,4,16,17,1,0,0,969,1,0,0.0,8,7,11,0
48637,4,0,3,4,2,4,16,17,1,0,0,969,1,0,0.0,11,6,11,0
48649,0,1,6,0,3,2,8,26,10,1,1,970,3,3,1.0,17,5,11,0
48693,0,1,3,0,0,4,16,29,13,1,1,971,3,3,1.0,17,4,11,0
48694,0,1,3,1,1,4,16,29,13,1,1,971,3,3,1.0,18,3,11,0
48695,0,1,3,2,1,4,16,29,13,1,1,971,3,3,1.0,19,2,11,0
48696,0,1,3,3,1,4,16,29,13,1,1,971,3,3,1.0,20,1,11,0
48700,0,1,3,4,2,4,16,29,13,1,1,971,3,3,1.0,24,7,7,0
48727,2,0,4,0,0,2,10,1,1,30,14,973,4,0,0.0,4,6,7,0
48734,2,0,4,1,1,2,10,1,1,30,14,973,4,0,0.0,11,5,7,0
48741,2,0,4,2,1,2,10,1,1,30,14,973,4,0,0.0,18,4,7,0
48748,2,0,4,3,1,2,10,1,1,30,14,973,4,0,0.0,25,3,7,0
48755,2,0,4,4,2,2,10,1,1,30,14,973,4,0,0.0,32,2,7,0
48756,2,0,0,0,3,2,11,1,1,30,14,974,4,0,0.0,32,1,7,0
48825,0,1,6,0,3,2,8,30,14,1,1,973,4,4,1.0,21,6,6,0
48846,0,1,3,0,0,4,16,30,14,1,1,974,4,4,1.0,20,5,6,0
48847,0,1,3,1,1,4,16,30,14,1,1,974,4,4,1.0,21,4,6,0
48848,0,1,3,2,1,4,16,30,14,1,1,974,4,4,1.0,22,3,6,0
48849,0,1,3,3,1,4,16,30,14,1,1,974,4,4,1.0,23,2,6,0
48853,0,1,3,4,2,4,16,30,14,1,1,974,4,4,1.0,27,1,6,0
48900,2,0,4,0,0,2,8,1,1,31,15,975,5,0,0.0,4,6,6,0
48907,2,0,4,1,1,2,8,1,1,31,15,975,5,0,0.0,11,5,6,0
48914,2,0,4,2,1,2,8,1,1,31,15,975,5,0,0.0,18,4,6,0
48921,2,0,4,3,1,2,8,1,1,31,15,975,5,0,0.0,25,3,6,0
48928,2,0,4,4,2,2,8,1,1,31,15,975,5,0,0.0,32,2,6,0
48929,2,0,0,0,3,2,9,1,1,31,15,976,5,0,0.0,32,1,6,0
49006,0,1,6,0,3,2,8,31,15,1,1,975,5,5,1.0,26,12,12,0
49043,0,1,3,0,0,4,16,30,14,1,1,976,4,4,1.0,21,11,12,0
49044,0,1,3,1,1,4,16,30,14,1,1,976,4,4,1.0,22,10,12,0
49045,0,1,3,2,1,4,16,30,14,1,1,976,4,4,1.0,23,9,12,0
49046,0,1,3,3,1,4,16,30,14,1,1,976,4,4,1.0,24,8,12,0
49050,0,1,3,4,2,4,16,30,14,1,1,976,4,4,1.0,28,7,12,0
49062,2,4,4,0,0,2,8,0,0,19,3,977,3,1,0.3333333333333333,8,6,12,0
49069,2,4,4,1,1,2,8,0,0,19,3,977,3,1,0.3333333333333333,15,5,12,0
49076,2,4,4,2,1,2,8,0,0,19,3,977,3,1,0.3333333333333333,22,4,12,0
49083,2,4,4,3,1,2,8,0,0,19,3,977,3,1,0.3333333333333333,29,3,12,0
49090,2,4,4,4,2,2,8,0,0,19,3,977,3,1,0.3333333333333333,36,2,12,0
49091,2,4,0,0,3,2,9,0,0,19,3,978,3,1,0.3333333333333333,36,1,12,0
49114,0,2,5,0,0,2,8,19,3,17,1,977,2,2,1.0,12,13,13,0
49121,0,2,5,1,1,2,8,19,3,17,1,977,2,2,1.0,19,12,13,0
49128,0,2,5,2,1,2,8,19,3,17,1,977,2,2,1.0,26,11,13,0
49135,0,2,5,3,1,2,8,19,3,17,1,977,2,2,1.0,33,10,13,0
49142,0,2,5,4,2,2,8,19,3,17,1,977,2,2,1.0,40,9,13,0
49143,0,2,1,0,3,2,9,19,3,17,1,978,2,2,1.0,40,8,13,0
49144,4,2,6,0,3,2,10,19,3,0,0,977,3,2,0.6666666666666666,14,7,13,0
49180,4,0,3,0,0,4,17,17,1,0,0,978,1,0,0.0,4,6,13,0
49181,4,0,3,1,1,4,17,17,1,0,0,978,1,0,0.0,5,5,13,0
49182,4,0,3,2,1,4,17,17,1,0,0,978,1,0,0.0,6,4,13,0
49183,4,0,3,3,1,4,17,17,1,0,0,978,1,0,0.0,7,3,13,0
49184,2,0,2,0,3,2,8,17,1,19,3,978,2,0,0.0,8,2,13,0
49187,4,0,3,4,2,4,17,17,1,0,0,978,1,0,0.0,11,1,13,0
49262,1,4,4,0,0,2,8,0,0,25,9,979,3,1,0.3333333333333333,8,6,6,0
49269,1,4,4,1,1,2,8,0,0,25,9,979,3,1,0.3333333333333333,15,5,6,0
49276,1,4,4,2,1,2,8,0,0,25,9,979,3,1,0.3333333333333333,22,4,6,0
49283,1,4,4,3,1,2,8,0,0,25,9,979,3,1,0.3333333333333333,29,3,6,0
49290,1,4,4,4,2,2,8,0,0,25,9,979,3,1,0.3333333333333333,36,2,6,0
49291,1,4,0,0,3,2,9,0,0,25,9,980,3,1,0.3333333333333333,36,1,6,0
49571,4,0,4,0,0,2,10,1,1,20,4,983,2,0,0.0,4,1,1,0
49578,4,0,4,1,1,2,10,1,1,20,4,983,2,0,0.0,11,1,1,0
49585,4,0,4,2,1,2,10,1,1,20,4,983,2,0,0.0,18,3,3,0
49592,4,0,4,3,1,2,10,1,1,20,4,983,2,0,0.0,25,2,3,0
49599,4,0,4,4,2,2,10,1,1,20,4,983,2,0,0.0,32,1,3,0
49600,4,0,0,0,3,2,11,1,1,20,4,984,2,0,0.0,32,8,8,0
49653,0,1,6,0,3,2,8,20,4,1,1,983,2,2,1.0,13,7,8,0
49687,2,4,4,0,0,2,8,0,0,26,10,985,4,1,0.25,8,6,8,0
49694,2,4,4,1,1,2,8,0,0,26,10,985,4,1,0.25,15,5,8,0
49696,0,2,3,0,0,4,16,18,2,1,1,984,1,1,1.0,8,4,8,0
49697,0,2,3,1,1,4,16,18,2,1,1,984,1,1,1.0,9,3,8,0
49698,0,2,3,2,1,4,16,18,2,1,1,984,1,1,1.0,10,2,8,0
49699,0,2,3,3,1,4,16,18,2,1,1,984,1,1,1.0,11,1,8,0
49700,4,2,2,0,3,2,8,18,2,20,4,984,3,1,0.3333333333333333,12,6,6,0
49701,2,4,4,2,1,2,8,0,0,26,10,985,4,1,0.25,22,5,6,0
49703,0,2,3,4,2,4,16,18,2,1,1,984,1,1,1.0,15,4,6,0
49708,2,4,4,3,1,2,8,0,0,26,10,985,4,1,0.25,29,3,6,0
49715,2,4,4,4,2,2,8,0,0,26,10,985,4,1,0.25,36,2,6,0
49716,2,4,0,0,3,2,9,0,0,26,10,986,4,1,0.25,36,1,6,0
49856,1,0,4,0,0,2,8,1,1,21,5,987,1,0,0.0,4,12,12,0
49863,2,4,4,0,0,2,8,0,0,30,14,988,5,1,0.2,8,11,12,0
49863,1,0,4,1,1,2,8,1,1,21,5,987,1,0,0.0,11,10,12,0
49870,2,4,4,1,1,2,8,0,0,30,14,988,5,1,0.2,15,9,12,0
49870,1,0,4,2,1,2,8,1,1,21,5,987,1,0,0.0,18,8,12,0
49877,2,4,4,2,1,2,8,0,0,30,14,988,5,1,0.2,22,7,12,0
49877,1,0,4,3,1,2,8,1,1,21,5,987,1,0,0.0,25,6,12,0
49884,2,4,4,3,1,2,8,0,0,30,14,988,5,1,0.2,29,5,12,0
49884,1,0,4,4,2,2,8,1,1,21,5,987,1,0,0.0,32,4,12,0
49885,1,0,0,0,3,2,9,1,1,21,5,989,1,0,0.0,32,3,12,0
49891,2,4,4,4,2,2,8,0,0,30,14,988,5,1,0.2,36,2,12,0
49892,2,4,0,0,3,2,9,0,0,30,14,990,5,1,0.2,36,1,12,0
49940,0,1,6,0,3,2,8,21,5,1,1,987,1,1,1.0,8,7,7,0
49974,0,2,3,0,0,4,16,18,2,1,1,989,1,1,1.0,8,6,7,0
49975,0,2,3,1,1,4,16,18,2,1,1,989,1,1,1.0,9,5,7,0
49976,0,2,3,2,1,4,16,18,2,1,1,989,1,1,1.0,10,4,7,0
49977,0,2,3,3,1,4,16,18,2,1,1,989,1,1,1.0,11,3,7,0
49978,1,2,2,0,3,2,8,18,2,21,5,989,2,1,0.5,12,2,7,0
49981,0,2,3,4,2,4,16,18,2,1,1,989,1,1,1.0,15,1,7,0
50044,2,4,4,0,0,2,8,0,0,31,15,991,6,1,0.16666666666666666,8,6,6,0
50051,2,4,4,1,1,2,8,0,0,31,15,991,6,1,0.16666666666666666,15,5,6,0
50058,2,4,4,2,1,2,8,0,0,31,15,991,6,1,0.16666666666666666,22,4,6,0
50065,2,4,4,3,1,2,8,0,0,31,15,991,6,1,0.16666666666666666,29,3,6,0
50072,2,4,4,4,2,2,8,0,0,31,15,991,6,1,0.16666666666666666,36,2,6,0
50073,2,4,0,0,3,2,9,0,0,31,15,992,6,1,0.16666666666666666,36,1,6,0
50472,2,0,4,0,0,2,10,1,1,23,7,993,3,0,0.0,4,1,1,0
50479,2,0,4,1,1,2,10,1,1,23,7,993,3,0,0.0,11,1,1,0
50486,2,0,4,2,1,2,10,1,1,23,7,993,3,0,0.0,18,1,1,0
50493,2,0,4,3,1,2,10,1,1,23,7,993,3,0,0.0,25,1,1,0
50500,2,0,4,4,2,2,10,1,1,23,7,993,3,0,0.0,32,5,5,0
50501,2,0,0,0,3,2,11,1,1,23,7,994,3,0,0.0,32,4,5,0
50562,0,1,6,0,3,2,8,23,7,1,1,993,3,3,1.0,18,3,5,0
50598,0,2,3,0,0,4,16,18,2,1,1,994,1,1,1.0,8,2,5,0
50599,0,2,3,1,1,4,16,18,2,1,1,994,1,1,1.0,9,1,5,0
50600,0,2,3,2,1,4,16,18,2,1,1,994,1,1,1.0,10,3,3,0
50601,0,2,3,3,1,4,16,18,2,1,1,994,1,1,1.0,11,2,3,0
50605,0,2,3,4,2,4,16,18,2,1,1,994,1,1,1.0,15,1,3,0
50752,2,0,4,0,0,2,8,1,1,22,6,997,2,0,0.0,4,6,6,0
50759,2,0,4,1,1,2,8,1,1,22,6,997,2,0,0.0,11,5,6,0
50766,2,0,4,2,1,2,8,1,1,22,6,997,2,0,0.0,18,4,6,0
50773,2,0,4,3,1,2,8,1,1,22,6,997,2,0,0.0,25,3,6,0
50780,2,0,4,4,2,2,8,1,1,22,6,997,2,0,0.0,32,2,6,0
50781,2,0,0,0,3,2,9,1,1,22,6,998,2,0,0.0,32,1,6,0
50835,0,1,6,0,3,2,8,22,6,1,1,997,2,2,1.0,15,12,12,0
50840,4,2,3,0,0,4,16,18,2,0,0,996,2,1,0.5,8,11,12,0
50841,4,2,3,1,1,4,16,18,2,0,0,996,2,1,0.5,9,10,12,0
