time,outport,inport,packet_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,pkt_chuck,hop_count,current_hop,hop_percentage,waiting_time,pkt_count,pkt_count_inc,pkt_max,counting_index_pos,counting_index_100,target
3014513,4,2,3,4,2,4,16,18,2,0,0,7946,2,1,0.5,15,1,1,1,1,1,1
3014596,0,4,5,0,0,2,8,16,0,17,1,7947,1,1,1.0,8,1,1,1,1,1,1
3014603,0,4,5,1,1,2,8,16,0,17,1,7947,1,1,1.0,15,1,1,1,1,1,1
3014610,0,4,5,2,1,2,8,16,0,17,1,7947,1,1,1.0,22,1,1,1,1,1,1
3014617,0,4,5,3,1,2,8,16,0,17,1,7947,1,1,1.0,29,1,1,1,1,1,1
3014624,0,4,5,4,2,2,8,16,0,17,1,7947,1,1,1.0,36,1,1,1,1,1,1
3014625,0,4,1,0,3,2,9,16,0,17,1,7948,1,1,1.0,36,1,1,1,1,1,1
3014666,4,0,2,0,3,2,10,17,1,16,0,7948,1,0,0.0,4,1,1,1,1,1,1
3014667,4,0,3,0,0,4,16,17,1,0,0,7948,1,0,0.0,5,1,1,1,1,1,1
3014668,4,0,3,1,1,4,16,17,1,0,0,7948,1,0,0.0,6,1,1,1,1,1,1
3014669,4,0,3,2,1,4,16,17,1,0,0,7948,1,0,0.0,7,1,1,1,1,1,1
3014670,4,0,3,3,1,4,16,17,1,0,0,7948,1,0,0.0,8,1,1,1,1,1,1
3014674,4,0,3,4,2,4,16,17,1,0,0,7948,1,0,0.0,12,1,1,1,1,1,1
3014721,2,4,4,0,0,2,8,0,0,26,10,7949,4,1,0.25,8,1,1,1,1,1,1
3014728,2,4,4,1,1,2,8,0,0,26,10,7949,4,1,0.25,15,1,1,1,1,1,1
3014735,2,4,4,2,1,2,8,0,0,26,10,7949,4,1,0.25,22,1,1,1,1,1,1
3014742,2,4,4,3,1,2,8,0,0,26,10,7949,4,1,0.25,29,1,1,1,1,1,1
3014749,2,4,4,4,2,2,8,0,0,26,10,7949,4,1,0.25,36,1,1,1,1,1,1
3014750,2,4,0,0,3,2,9,0,0,26,10,7950,4,1,0.25,36,1,1,1,1,1,1
3015026,4,2,2,0,3,2,8,18,2,20,4,7952,3,1,0.3333333333333333,8,1,1,1,1,1,1
3015027,4,2,3,0,0,4,16,18,2,0,0,7952,2,1,0.5,9,1,1,1,1,1,1
3015028,4,2,3,1,1,4,16,18,2,0,0,7952,2,1,0.5,10,1,1,1,1,1,1
3015029,4,2,3,2,1,4,16,18,2,0,0,7952,2,1,0.5,11,1,1,1,1,1,1
3015030,4,2,3,3,1,4,16,18,2,0,0,7952,2,1,0.5,12,1,1,1,1,1,1
3015034,4,2,3,4,2,4,16,18,2,0,0,7952,2,1,0.5,16,1,1,1,1,1,1
3015081,2,4,4,0,0,2,8,0,0,30,14,7953,5,1,0.2,8,1,1,1,1,1,1
3015088,2,4,4,1,1,2,8,0,0,30,14,7953,5,1,0.2,15,1,1,1,1,1,1
3015095,2,4,4,2,1,2,8,0,0,30,14,7953,5,1,0.2,22,1,1,1,1,1,1
3015102,2,4,4,3,1,2,8,0,0,30,14,7953,5,1,0.2,29,1,1,1,1,1,1
3015109,2,4,4,4,2,2,8,0,0,30,14,7953,5,1,0.2,36,1,1,1,1,1,1
3015110,2,4,0,0,3,2,9,0,0,30,14,7954,5,1,0.2,36,1,1,1,1,1,1
3015544,4,2,2,0,3,2,8,18,2,20,4,7958,3,1,0.3333333333333333,8,1,1,1,1,1,1
3015545,4,2,3,0,0,4,16,18,2,0,0,7958,2,1,0.5,9,1,1,1,1,1,1
3015546,4,2,3,1,1,4,16,18,2,0,0,7958,2,1,0.5,10,1,1,1,1,1,1
3015547,4,2,3,2,1,4,16,18,2,0,0,7958,2,1,0.5,11,1,1,1,1,1,1
3015548,4,2,3,3,1,4,16,18,2,0,0,7958,2,1,0.5,12,1,1,1,1,1,1
3015552,4,2,3,4,2,4,16,18,2,0,0,7958,2,1,0.5,16,1,1,1,1,1,1
3015577,2,4,4,0,0,2,8,0,0,18,2,7959,2,1,0.5,8,1,1,1,1,1,1
3015584,2,4,4,1,1,2,8,0,0,18,2,7959,2,1,0.5,15,1,1,1,1,1,1
3015591,2,4,4,2,1,2,8,0,0,18,2,7959,2,1,0.5,22,1,1,1,1,1,1
3015598,2,4,4,3,1,2,8,0,0,18,2,7959,2,1,0.5,29,1,1,1,1,1,1
3015605,2,4,4,4,2,2,8,0,0,18,2,7959,2,1,0.5,36,1,1,1,1,1,1
3015606,2,4,0,0,3,2,9,0,0,18,2,7960,2,1,0.5,36,1,1,1,1,1,1
3015621,0,2,5,0,0,2,8,18,2,17,1,7959,1,1,1.0,8,1,1,1,1,1,1
3015628,0,2,5,1,1,2,8,18,2,17,1,7959,1,1,1.0,15,1,1,1,1,1,1
3015635,0,2,5,2,1,2,8,18,2,17,1,7959,1,1,1.0,22,1,1,1,1,1,1
3015642,0,2,5,3,1,2,8,18,2,17,1,7959,1,1,1.0,29,1,1,1,1,1,1
3015649,0,2,5,4,2,2,8,18,2,17,1,7959,1,1,1.0,36,1,1,1,1,1,1
3015650,0,2,1,0,3,2,9,18,2,17,1,7960,1,1,1.0,36,1,1,1,1,1,1
3015651,4,2,6,0,3,2,10,18,2,0,0,7959,2,1,0.5,9,1,1,1,1,1,1
3015686,2,0,2,0,3,2,11,17,1,18,2,7960,1,0,0.0,4,1,1,1,1,1,1
3015687,4,0,3,0,0,4,17,17,1,0,0,7960,1,0,0.0,5,1,1,1,1,1,1
3015688,4,0,3,1,1,4,17,17,1,0,0,7960,1,0,0.0,6,1,1,1,1,1,1
3015689,4,0,3,2,1,4,17,17,1,0,0,7960,1,0,0.0,7,1,1,1,1,1,1
3015690,4,0,3,3,1,4,17,17,1,0,0,7960,1,0,0.0,8,1,1,1,1,1,1
3015694,4,0,3,4,2,4,17,17,1,0,0,7960,1,0,0.0,12,1,1,1,1,1,1
3015929,2,4,4,0,0,2,8,0,0,22,6,7963,3,1,0.3333333333333333,8,1,1,1,1,1,1
3015936,2,4,4,1,1,2,8,0,0,22,6,7963,3,1,0.3333333333333333,15,1,1,1,1,1,1
3015943,2,4,4,2,1,2,8,0,0,22,6,7963,3,1,0.3333333333333333,22,1,1,1,1,1,1
3015950,2,4,4,3,1,2,8,0,0,22,6,7963,3,1,0.3333333333333333,29,1,1,1,1,1,1
3015957,2,4,4,4,2,2,8,0,0,22,6,7963,3,1,0.3333333333333333,36,1,1,1,1,1,1
3015958,2,4,0,0,3,2,9,0,0,22,6,7964,3,1,0.3333333333333333,36,1,1,1,1,1,1
3016047,4,2,3,0,0,4,16,18,2,0,0,7964,2,1,0.5,9,1,1,1,1,1,1
3016048,4,2,3,1,1,4,16,18,2,0,0,7964,2,1,0.5,10,1,1,1,1,1,1
3016049,4,2,3,2,1,4,16,18,2,0,0,7964,2,1,0.5,11,1,1,1,1,1,1
3016050,4,2,3,3,1,4,16,18,2,0,0,7964,2,1,0.5,12,1,1,1,1,1,1
3016054,4,2,3,4,2,4,16,18,2,0,0,7964,2,1,0.5,16,1,1,1,1,1,1
3016137,0,4,5,0,0,2,8,16,0,17,1,7965,1,1,1.0,8,1,1,1,1,1,1
3016144,0,4,5,1,1,2,8,16,0,17,1,7965,1,1,1.0,15,1,1,1,1,1,1
3016151,0,4,5,2,1,2,8,16,0,17,1,7965,1,1,1.0,22,1,1,1,1,1,1
3016158,0,4,5,3,1,2,8,16,0,17,1,7965,1,1,1.0,29,1,1,1,1,1,1
3016165,0,4,5,4,2,2,8,16,0,17,1,7965,1,1,1.0,36,1,1,1,1,1,1
3016166,0,4,1,0,3,2,9,16,0,17,1,7966,1,1,1.0,36,1,1,1,1,1,1
3016202,4,0,2,0,3,2,8,17,1,16,0,7966,1,0,0.0,4,1,1,1,1,1,1
3016203,4,0,3,0,0,4,18,17,1,0,0,7966,1,0,0.0,5,1,1,1,1,1,1
3016204,4,0,3,1,1,4,18,17,1,0,0,7966,1,0,0.0,6,1,1,1,1,1,1
3016205,4,0,3,2,1,4,18,17,1,0,0,7966,1,0,0.0,7,1,1,1,1,1,1
3016206,4,0,3,3,1,4,18,17,1,0,0,7966,1,0,0.0,8,1,1,1,1,1,1
3016210,4,0,3,4,2,4,18,17,1,0,0,7966,1,0,0.0,12,1,1,1,1,1,1
3016249,1,4,4,0,0,2,8,0,0,21,5,7967,2,1,0.5,8,1,1,1,1,1,1
3016256,1,4,4,1,1,2,8,0,0,21,5,7967,2,1,0.5,15,1,1,1,1,1,1
3016263,1,4,4,2,1,2,8,0,0,21,5,7967,2,1,0.5,22,1,1,1,1,1,1
3016270,1,4,4,3,1,2,8,0,0,21,5,7967,2,1,0.5,29,1,1,1,1,1,1
3016277,1,4,4,4,2,2,8,0,0,21,5,7967,2,1,0.5,36,1,1,1,1,1,1
3016278,1,4,0,0,3,2,9,0,0,21,5,7968,2,1,0.5,36,1,1,1,1,1,1
3016366,1,2,2,0,3,2,8,18,2,21,5,7968,2,1,0.5,8,1,1,1,1,1,1
3016367,4,2,3,0,0,4,16,18,2,0,0,7968,2,1,0.5,9,1,1,1,1,1,1
3016368,4,2,3,1,1,4,16,18,2,0,0,7968,2,1,0.5,10,1,1,1,1,1,1
3016369,4,2,3,2,1,4,16,18,2,0,0,7968,2,1,0.5,11,1,1,1,1,1,1
3016370,4,2,3,3,1,4,16,18,2,0,0,7968,2,1,0.5,12,1,1,1,1,1,1
3016374,4,2,3,4,2,4,16,18,2,0,0,7968,2,1,0.5,16,1,1,1,1,1,1
3016399,2,4,4,0,0,2,8,0,0,26,10,7969,4,1,0.25,8,1,1,1,1,1,1
3016406,2,4,4,1,1,2,8,0,0,26,10,7969,4,1,0.25,15,1,1,1,1,1,1
3016413,2,4,4,2,1,2,8,0,0,26,10,7969,4,1,0.25,22,1,1,1,1,1,1
3016420,2,4,4,3,1,2,8,0,0,26,10,7969,4,1,0.25,29,1,1,1,1,1,1
3016427,2,4,4,4,2,2,8,0,0,26,10,7969,4,1,0.25,36,1,1,1,1,1,1
3016428,2,4,0,0,3,2,9,0,0,26,10,7970,4,1,0.25,36,1,1,1,1,1,1
3016704,4,2,2,0,3,2,8,18,2,20,4,7972,3,1,0.3333333333333333,8,1,1,1,1,1,1
3016705,4,2,3,0,0,4,16,18,2,0,0,7972,2,1,0.5,9,1,1,1,1,1,1
3016706,4,2,3,1,1,4,16,18,2,0,0,7972,2,1,0.5,10,1,1,1,1,1,1
3016707,4,2,3,2,1,4,16,18,2,0,0,7972,2,1,0.5,11,1,1,1,1,1,1
3016708,4,2,3,3,1,4,16,18,2,0,0,7972,2,1,0.5,12,1,1,1,1,1,1
3016712,4,2,3,4,2,4,16,18,2,0,0,7972,2,1,0.5,16,1,1,1,1,1,1
3016759,2,4,4,0,0,2,8,0,0,30,14,7973,5,1,0.2,8,1,1,1,1,1,1
3016766,2,4,4,1,1,2,8,0,0,30,14,7973,5,1,0.2,15,1,1,1,1,1,1
3016773,2,4,4,2,1,2,8,0,0,30,14,7973,5,1,0.2,22,1,1,1,1,1,1
3016780,2,4,4,3,1,2,8,0,0,30,14,7973,5,1,0.2,29,1,1,1,1,1,1
3016787,2,4,4,4,2,2,8,0,0,30,14,7973,5,1,0.2,36,1,1,1,1,1,1
3016788,2,4,0,0,3,2,9,0,0,30,14,7974,5,1,0.2,36,1,1,1,1,1,1
3017105,2,4,4,0,0,2,8,0,0,22,6,7977,3,1,0.3333333333333333,8,1,1,1,1,1,1
3017112,2,4,4,1,1,2,8,0,0,22,6,7977,3,1,0.3333333333333333,15,1,1,1,1,1,1
3017119,2,4,4,2,1,2,8,0,0,22,6,7977,3,1,0.3333333333333333,22,1,1,1,1,1,1
3017126,2,4,4,3,1,2,8,0,0,22,6,7977,3,1,0.3333333333333333,29,1,1,1,1,1,1
3017133,2,4,4,4,2,2,8,0,0,22,6,7977,3,1,0.3333333333333333,36,1,1,1,1,1,1
3017134,2,4,0,0,3,2,9,0,0,22,6,7978,3,1,0.3333333333333333,36,1,1,1,1,1,1
3017223,4,2,3,0,0,4,16,18,2,0,0,7978,2,1,0.5,9,1,1,1,1,1,1
3017224,4,2,3,1,1,4,16,18,2,0,0,7978,2,1,0.5,10,1,1,1,1,1,1
3017225,4,2,3,2,1,4,16,18,2,0,0,7978,2,1,0.5,11,1,1,1,1,1,1
3017226,4,2,3,3,1,4,16,18,2,0,0,7978,2,1,0.5,12,1,1,1,1,1,1
3017230,4,2,3,4,2,4,16,18,2,0,0,7978,2,1,0.5,16,1,1,1,1,1,1
3017255,2,4,4,0,0,2,8,0,0,18,2,7979,2,1,0.5,8,1,1,1,1,1,1
3017262,2,4,4,1,1,2,8,0,0,18,2,7979,2,1,0.5,15,1,1,1,1,1,1
3017269,2,4,4,2,1,2,8,0,0,18,2,7979,2,1,0.5,22,1,1,1,1,1,1
3017276,2,4,4,3,1,2,8,0,0,18,2,7979,2,1,0.5,29,1,1,1,1,1,1
3017283,2,4,4,4,2,2,8,0,0,18,2,7979,2,1,0.5,36,1,1,1,1,1,1
3017284,2,4,0,0,3,2,9,0,0,18,2,7980,2,1,0.5,36,1,1,1,1,1,1
3017299,0,2,5,0,0,2,8,18,2,17,1,7979,1,1,1.0,8,1,1,1,1,1,1
3017306,0,2,5,1,1,2,8,18,2,17,1,7979,1,1,1.0,15,1,1,1,1,1,1
3017313,0,2,5,2,1,2,8,18,2,17,1,7979,1,1,1.0,22,1,1,1,1,1,1
3017320,0,2,5,3,1,2,8,18,2,17,1,7979,1,1,1.0,29,1,1,1,1,1,1
3017327,0,2,5,4,2,2,8,18,2,17,1,7979,1,1,1.0,36,1,1,1,1,1,1
3017328,0,2,1,0,3,2,9,18,2,17,1,7980,1,1,1.0,36,1,1,1,1,1,1
3017329,4,2,6,0,3,2,10,18,2,0,0,7979,2,1,0.5,9,1,1,1,1,1,1
3017364,2,0,2,0,3,2,9,17,1,18,2,7980,1,0,0.0,4,1,1,1,1,1,1
3017365,4,0,3,0,0,4,19,17,1,0,0,7980,1,0,0.0,5,1,1,1,1,1,1
3017366,4,0,3,1,1,4,19,17,1,0,0,7980,1,0,0.0,6,1,1,1,1,1,1
3017367,4,0,3,2,1,4,19,17,1,0,0,7980,1,0,0.0,7,1,1,1,1,1,1
3017368,4,0,3,3,1,4,19,17,1,0,0,7980,1,0,0.0,8,1,1,1,1,1,1
3017372,4,0,3,4,2,4,19,17,1,0,0,7980,1,0,0.0,12,1,1,1,1,1,1
3017659,2,4,4,0,0,2,8,0,0,23,7,7983,4,1,0.25,8,1,1,1,1,1,1
3017666,2,4,4,1,1,2,8,0,0,23,7,7983,4,1,0.25,15,1,1,1,1,1,1
3017673,2,4,4,2,1,2,8,0,0,23,7,7983,4,1,0.25,22,1,1,1,1,1,1
3017680,2,4,4,3,1,2,8,0,0,23,7,7983,4,1,0.25,29,1,1,1,1,1,1
3017687,2,4,4,4,2,2,8,0,0,23,7,7983,4,1,0.25,36,1,1,1,1,1,1
3017688,2,4,0,0,3,2,9,0,0,23,7,7984,4,1,0.25,36,1,1,1,1,1,1
3017784,4,2,3,0,0,4,16,18,2,0,0,7984,2,1,0.5,8,1,1,1,1,1,1
3017786,4,2,3,1,1,4,16,18,2,0,0,7984,2,1,0.5,10,1,1,1,1,1,1
3017787,4,2,3,2,1,4,16,18,2,0,0,7984,2,1,0.5,11,1,1,1,1,1,1
3017788,4,2,3,3,1,4,16,18,2,0,0,7984,2,1,0.5,12,1,1,1,1,1,1
3017791,4,2,3,4,2,4,16,18,2,0,0,7984,2,1,0.5,15,1,1,1,1,1,1
3017816,2,4,4,0,0,2,8,0,0,26,10,7985,4,1,0.25,8,1,1,1,1,1,1
3017823,2,4,4,1,1,2,8,0,0,26,10,7985,4,1,0.25,15,1,1,1,1,1,1
3017830,2,4,4,2,1,2,8,0,0,26,10,7985,4,1,0.25,22,1,1,1,1,1,1
3017837,2,4,4,3,1,2,8,0,0,26,10,7985,4,1,0.25,29,1,1,1,1,1,1
3017844,2,4,4,4,2,2,8,0,0,26,10,7985,4,1,0.25,36,1,1,1,1,1,1
3017845,2,4,0,0,3,2,9,0,0,26,10,7986,4,1,0.25,36,1,1,1,1,1,1
3018035,2,4,4,0,0,2,8,0,0,30,14,7987,5,1,0.2,8,1,1,1,1,1,1
3018042,2,4,4,1,1,2,8,0,0,30,14,7987,5,1,0.2,15,1,1,1,1,1,1
3018049,2,4,4,2,1,2,8,0,0,30,14,7987,5,1,0.2,22,1,1,1,1,1,1
3018056,2,4,4,3,1,2,8,0,0,30,14,7987,5,1,0.2,29,1,1,1,1,1,1
3018063,2,4,4,4,2,2,8,0,0,30,14,7987,5,1,0.2,36,1,1,1,1,1,1
3018064,2,4,0,0,3,2,9,0,0,30,14,7988,5,1,0.2,36,1,1,1,1,1,1
3018250,2,4,4,0,0,2,8,0,0,26,10,7989,4,1,0.25,8,1,1,1,1,1,1
3018257,2,4,4,1,1,2,8,0,0,26,10,7989,4,1,0.25,15,1,1,1,1,1,1
3018264,2,4,4,2,1,2,8,0,0,26,10,7989,4,1,0.25,22,1,1,1,1,1,1
3018271,2,4,4,3,1,2,8,0,0,26,10,7989,4,1,0.25,29,1,1,1,1,1,1
3018278,2,4,4,4,2,2,8,0,0,26,10,7989,4,1,0.25,36,1,1,1,1,1,1
3018279,2,4,0,0,3,2,9,0,0,26,10,7985,4,1,0.25,36,1,1,1,1,1,1
3018889,2,4,4,0,0,2,8,0,0,30,14,7991,5,1,0.2,8,1,1,1,1,1,1
3018896,2,4,4,1,1,2,8,0,0,30,14,7991,5,1,0.2,15,1,1,1,1,1,1
3018903,2,4,4,2,1,2,8,0,0,30,14,7991,5,1,0.2,22,1,1,1,1,1,1
3018910,2,4,4,3,1,2,8,0,0,30,14,7991,5,1,0.2,29,1,1,1,1,1,1
3018917,2,4,4,4,2,2,8,0,0,30,14,7991,5,1,0.2,36,1,1,1,1,1,1
3018918,2,4,0,0,3,2,9,0,0,30,14,7992,5,1,0.2,36,1,1,1,1,1,1
3019152,2,4,4,0,0,2,8,0,0,31,15,7993,6,1,0.16666666666666666,8,1,1,1,1,1,1
3019159,2,4,4,1,1,2,8,0,0,31,15,7993,6,1,0.16666666666666666,15,1,1,1,1,1,1
3019166,2,4,4,2,1,2,8,0,0,31,15,7993,6,1,0.16666666666666666,22,1,1,1,1,1,1
3019173,2,4,4,3,1,2,8,0,0,31,15,7993,6,1,0.16666666666666666,29,1,1,1,1,1,1
3019180,2,4,4,4,2,2,8,0,0,31,15,7993,6,1,0.16666666666666666,36,1,1,1,1,1,1
3019181,2,4,0,0,3,2,9,0,0,31,15,7994,6,1,0.16666666666666666,36,1,1,1,1,1,1
3019475,0,4,5,0,0,2,8,16,0,17,1,7995,1,1,1.0,8,1,1,1,1,1,1
3019482,0,4,5,1,1,2,8,16,0,17,1,7995,1,1,1.0,15,1,1,1,1,1,1
3019489,0,4,5,2,1,2,8,16,0,17,1,7995,1,1,1.0,22,1,1,1,1,1,1
3019496,0,4,5,3,1,2,8,16,0,17,1,7995,1,1,1.0,29,1,1,1,1,1,1
3019503,0,4,5,4,2,2,8,16,0,17,1,7995,1,1,1.0,36,1,1,1,1,1,1
3019504,0,4,1,0,3,2,9,16,0,17,1,7996,1,1,1.0,36,1,1,1,1,1,1
3019544,4,0,2,0,3,2,10,17,1,16,0,7996,1,0,0.0,4,1,1,1,1,1,1
3019545,4,0,3,0,0,4,16,17,1,0,0,7996,1,0,0.0,5,1,1,1,1,1,1
3019546,4,0,3,1,1,4,16,17,1,0,0,7996,1,0,0.0,6,1,1,1,1,1,1
3019547,4,0,3,2,1,4,16,17,1,0,0,7996,1,0,0.0,7,1,1,1,1,1,1
3019548,4,0,3,3,1,4,16,17,1,0,0,7996,1,0,0.0,8,1,1,1,1,1,1
3019552,4,0,3,4,2,4,16,17,1,0,0,7996,1,0,0.0,12,1,1,1,1,1,1
3019689,0,4,4,0,0,2,8,0,0,17,1,7997,1,1,1.0,8,1,1,1,1,1,1
3019696,0,4,4,1,1,2,8,0,0,17,1,7997,1,1,1.0,15,1,1,1,1,1,1
3019703,0,4,4,2,1,2,8,0,0,17,1,7997,1,1,1.0,22,1,1,1,1,1,1
3019710,0,4,4,3,1,2,8,0,0,17,1,7997,1,1,1.0,29,1,1,1,1,1,1
3019717,0,4,4,4,2,2,8,0,0,17,1,7997,1,1,1.0,36,1,1,1,1,1,1
3019718,0,4,0,0,3,2,9,0,0,17,1,7998,1,1,1.0,36,1,1,1,1,1,1
3019725,0,0,5,0,0,2,11,17,1,17,1,7997,0,0,0.0,4,1,1,1,1,1,1
3019732,0,0,5,1,1,2,11,17,1,17,1,7997,0,0,0.0,11,1,1,1,1,1,1
3019739,0,0,5,2,1,2,11,17,1,17,1,7997,0,0,0.0,18,1,1,1,1,1,1
3019746,0,0,5,3,1,2,11,17,1,17,1,7997,0,0,0.0,25,1,1,1,1,1,1
3019753,0,0,5,4,2,2,11,17,1,17,1,7997,0,0,0.0,32,1,1,1,1,1,1
3019754,4,0,6,0,3,2,8,17,1,0,0,7997,1,0,0.0,4,1,1,1,1,1,1
3019776,4,0,3,0,0,4,17,17,1,0,0,7998,1,0,0.0,4,1,1,1,1,1,1
3019777,4,0,3,1,1,4,17,17,1,0,0,7998,1,0,0.0,5,1,1,1,1,1,1
3019778,4,0,3,2,1,4,17,17,1,0,0,7998,1,0,0.0,6,1,1,1,1,1,1
3019779,4,0,3,3,1,4,17,17,1,0,0,7998,1,0,0.0,7,1,1,1,1,1,1
3019783,4,0,3,4,2,4,17,17,1,0,0,7998,1,0,0.0,11,1,1,1,1,1,1
3020180,2,4,4,0,0,2,8,0,0,22,6,7999,3,1,0.3333333333333333,8,1,1,1,1,1,1
3020187,2,4,4,1,1,2,8,0,0,22,6,7999,3,1,0.3333333333333333,15,1,1,1,1,1,1
3020194,2,4,4,2,1,2,8,0,0,22,6,7999,3,1,0.3333333333333333,22,1,1,1,1,1,1
3020201,2,4,4,3,1,2,8,0,0,22,6,7999,3,1,0.3333333333333333,29,1,1,1,1,1,1
3020208,2,4,4,4,2,2,8,0,0,22,6,7999,3,1,0.3333333333333333,36,1,1,1,1,1,1
3020209,2,4,0,0,3,2,9,0,0,22,6,8000,3,1,0.3333333333333333,36,1,1,1,1,1,1
3020298,4,2,3,0,0,4,16,18,2,0,0,8000,2,1,0.5,8,1,1,1,1,1,1
3020299,4,2,3,1,1,4,16,18,2,0,0,8000,2,1,0.5,9,1,1,1,1,1,1
3020300,4,2,3,2,1,4,16,18,2,0,0,8000,2,1,0.5,10,1,1,1,1,1,1
3020301,4,2,3,3,1,4,16,18,2,0,0,8000,2,1,0.5,11,1,1,1,1,1,1
3020305,4,2,3,4,2,4,16,18,2,0,0,8000,2,1,0.5,15,1,1,1,1,1,1
3020442,2,4,4,0,0,2,8,0,0,23,7,8001,4,1,0.25,8,1,1,1,1,1,1
3020449,2,4,4,1,1,2,8,0,0,23,7,8001,4,1,0.25,15,1,1,1,1,1,1
3020456,2,4,4,2,1,2,8,0,0,23,7,8001,4,1,0.25,22,1,1,1,1,1,1
3020463,2,4,4,3,1,2,8,0,0,23,7,8001,4,1,0.25,29,1,1,1,1,1,1
3020470,2,4,4,4,2,2,8,0,0,23,7,8001,4,1,0.25,36,1,1,1,1,1,1
3020471,2,4,0,0,3,2,9,0,0,23,7,8002,4,1,0.25,36,1,1,1,1,1,1
3020568,4,2,3,0,0,4,16,18,2,0,0,8002,2,1,0.5,8,1,1,1,1,1,1
3020569,4,2,3,1,1,4,16,18,2,0,0,8002,2,1,0.5,9,1,1,1,1,1,1
3020570,4,2,3,2,1,4,16,18,2,0,0,8002,2,1,0.5,10,1,1,1,1,1,1
3020571,4,2,3,3,1,4,16,18,2,0,0,8002,2,1,0.5,11,1,1,1,1,1,1
3020575,4,2,3,4,2,4,16,18,2,0,0,8002,2,1,0.5,15,1,1,1,1,1,1
3021003,1,4,4,0,0,2,8,0,0,25,9,8005,3,1,0.3333333333333333,8,1,1,1,1,1,1
3021010,1,4,4,1,1,2,8,0,0,25,9,8005,3,1,0.3333333333333333,15,1,1,1,1,1,1
3021017,1,4,4,2,1,2,8,0,0,25,9,8005,3,1,0.3333333333333333,22,1,1,1,1,1,1
3021024,1,4,4,3,1,2,8,0,0,25,9,8005,3,1,0.3333333333333333,29,1,1,1,1,1,1
3021031,1,4,4,4,2,2,8,0,0,25,9,8005,3,1,0.3333333333333333,36,1,1,1,1,1,1
3021032,1,4,0,0,3,2,9,0,0,25,9,8006,3,1,0.3333333333333333,36,1,1,1,1,1,1
3021272,2,4,4,0,0,2,8,0,0,26,10,8007,4,1,0.25,8,1,1,1,1,1,1
3021279,2,4,4,1,1,2,8,0,0,26,10,8007,4,1,0.25,15,1,1,1,1,1,1
3021286,2,4,4,2,1,2,8,0,0,26,10,8007,4,1,0.25,22,1,1,1,1,1,1
3021293,2,4,4,3,1,2,8,0,0,26,10,8007,4,1,0.25,29,1,1,1,1,1,1
3021300,2,4,4,4,2,2,8,0,0,26,10,8007,4,1,0.25,36,1,1,1,1,1,1
3021301,2,4,0,0,3,2,9,0,0,26,10,8008,4,1,0.25,36,1,1,1,1,1,1
3021550,2,4,4,0,0,2,8,0,0,27,11,8009,5,1,0.2,8,1,1,1,1,1,1
3021557,2,4,4,1,1,2,8,0,0,27,11,8009,5,1,0.2,15,1,1,1,1,1,1
3021564,2,4,4,2,1,2,8,0,0,27,11,8009,5,1,0.2,22,1,1,1,1,1,1
3021571,2,4,4,3,1,2,8,0,0,27,11,8009,5,1,0.2,29,1,1,1,1,1,1
3021578,2,4,4,4,2,2,8,0,0,27,11,8009,5,1,0.2,36,1,1,1,1,1,1
3021579,2,4,0,0,3,2,9,0,0,27,11,8010,5,1,0.2,36,1,1,1,1,1,1
3021856,2,4,4,0,0,2,8,0,0,30,14,8011,5,1,0.2,8,1,1,1,1,1,1
3021863,2,4,4,1,1,2,8,0,0,30,14,8011,5,1,0.2,15,1,1,1,1,1,1
3021870,2,4,4,2,1,2,8,0,0,30,14,8011,5,1,0.2,22,1,1,1,1,1,1
3021877,2,4,4,3,1,2,8,0,0,30,14,8011,5,1,0.2,29,1,1,1,1,1,1
3021884,2,4,4,4,2,2,8,0,0,30,14,8011,5,1,0.2,36,1,1,1,1,1,1
3021885,2,4,0,0,3,2,9,0,0,30,14,8012,5,1,0.2,36,1,1,1,1,1,1
3022118,2,4,4,0,0,2,8,0,0,31,15,8013,6,1,0.16666666666666666,8,1,1,1,1,1,1
3022125,2,4,4,1,1,2,8,0,0,31,15,8013,6,1,0.16666666666666666,15,1,1,1,1,1,1
3022132,2,4,4,2,1,2,8,0,0,31,15,8013,6,1,0.16666666666666666,22,1,1,1,1,1,1
3022139,2,4,4,3,1,2,8,0,0,31,15,8013,6,1,0.16666666666666666,29,1,1,1,1,1,1
3022146,2,4,4,4,2,2,8,0,0,31,15,8013,6,1,0.16666666666666666,36,1,1,1,1,1,1
3022147,2,4,0,0,3,2,9,0,0,31,15,8014,6,1,0.16666666666666666,36,1,1,1,1,1,1
3022440,0,4,5,0,0,2,8,16,0,17,1,8015,1,1,1.0,8,1,1,1,1,1,1
3022447,0,4,5,1,1,2,8,16,0,17,1,8015,1,1,1.0,15,1,1,1,1,1,1
3022454,0,4,5,2,1,2,8,16,0,17,1,8015,1,1,1.0,22,1,1,1,1,1,1
3022461,0,4,5,3,1,2,8,16,0,17,1,8015,1,1,1.0,29,1,1,1,1,1,1
3022468,0,4,5,4,2,2,8,16,0,17,1,8015,1,1,1.0,36,1,1,1,1,1,1
3022469,0,4,1,0,3,2,9,16,0,17,1,8016,1,1,1.0,36,1,1,1,1,1,1
3022506,4,0,2,0,3,2,9,17,1,16,0,8016,1,0,0.0,4,1,1,1,1,1,1
