timestamp,outport,inport,cache_coherence_type,flit_id,flit_type,vnet,vc,src_ni,src_router,dst_ni,dst_router,traversal_id,hop_count,current_hop,hop_percentage,enqueue_time,sim,sim_traversal
2463387,4,2,6,3,2,3,9,18,2,20,4,19361,3,1,0.3333333333333333,22,1,19361
2463394,4,2,6,4,2,3,9,18,2,20,4,19361,3,1,0.3333333333333333,29,1,19361
2463401,4,2,6,5,3,3,9,18,2,20,4,19361,3,1,0.3333333333333333,36,1,19361
2463402,4,2,2,1,4,3,10,18,2,20,4,19362,3,1,0.3333333333333333,36,1,19362
2463403,4,2,7,1,4,3,11,18,2,0,0,19361,2,1,0.5,9,1,19361
2463590,2,4,5,1,1,3,9,0,0,19,3,19367,3,1,0.3333333333333333,8,1,19367
2463597,2,4,5,2,2,3,9,0,0,19,3,19367,3,1,0.3333333333333333,15,1,19367
2463604,2,4,5,3,2,3,9,0,0,19,3,19367,3,1,0.3333333333333333,22,1,19367
2463611,2,4,5,4,2,3,9,0,0,19,3,19367,3,1,0.3333333333333333,29,1,19367
2463618,2,4,5,5,3,3,9,0,0,19,3,19367,3,1,0.3333333333333333,36,1,19367
2463619,2,4,1,1,4,3,10,0,0,19,3,19368,3,1,0.3333333333333333,36,1,19368
2463642,4,2,6,1,1,3,9,19,3,20,4,19367,4,2,0.5,12,1,19367
2463649,4,2,6,2,2,3,9,19,3,20,4,19367,4,2,0.5,19,1,19367
2463656,4,2,6,3,2,3,9,19,3,20,4,19367,4,2,0.5,26,1,19367
2463663,4,2,6,4,2,3,9,19,3,20,4,19367,4,2,0.5,33,1,19367
2463670,4,2,6,5,3,3,9,19,3,20,4,19367,4,2,0.5,40,1,19367
2463671,4,2,2,1,4,3,10,19,3,20,4,19368,4,2,0.5,40,1,19368
2463672,4,2,7,1,4,3,11,19,3,0,0,19367,3,2,0.6666666666666666,14,1,19367
2463867,4,2,6,1,1,3,9,19,3,20,4,19373,4,2,0.5,12,1,19373
2463874,4,2,6,2,2,3,9,19,3,20,4,19373,4,2,0.5,19,1,19373
2463881,4,2,6,3,2,3,9,19,3,20,4,19373,4,2,0.5,26,1,19373
2463888,4,2,6,4,2,3,9,19,3,20,4,19373,4,2,0.5,33,1,19373
2463895,4,2,6,5,3,3,9,19,3,20,4,19373,4,2,0.5,40,1,19373
2463896,4,2,2,1,4,3,10,19,3,20,4,19374,4,2,0.5,40,1,19374
2464132,1,4,5,1,1,3,9,0,0,21,5,19381,2,1,0.5,8,1,19381
2464139,1,4,5,2,2,3,9,0,0,21,5,19381,2,1,0.5,15,1,19381
2464146,1,4,5,3,2,3,9,0,0,21,5,19381,2,1,0.5,22,1,19381
2464153,1,4,5,4,2,3,9,0,0,21,5,19381,2,1,0.5,29,1,19381
2464160,1,4,5,5,3,3,9,0,0,21,5,19381,2,1,0.5,36,1,19381
2464161,1,4,1,1,4,3,10,0,0,21,5,19383,2,1,0.5,36,1,19383
2464206,4,2,6,1,1,3,9,18,2,20,4,19382,3,1,0.3333333333333333,8,1,19382
2464213,4,2,6,2,2,3,9,18,2,20,4,19382,3,1,0.3333333333333333,15,1,19382
2464218,4,2,5,1,1,3,10,3,3,16,0,19385,3,2,0.6666666666666666,12,1,19385
2464220,4,2,6,3,2,3,9,18,2,20,4,19382,3,1,0.3333333333333333,22,1,19382
2464225,4,2,5,2,2,3,10,3,3,16,0,19385,3,2,0.6666666666666666,19,1,19385
2464227,4,2,6,4,2,3,9,18,2,20,4,19382,3,1,0.3333333333333333,29,1,19382
2464232,4,2,5,3,2,3,10,3,3,16,0,19385,3,2,0.6666666666666666,26,1,19385
2464234,4,2,6,5,3,3,9,18,2,20,4,19382,3,1,0.3333333333333333,36,1,19382
2464235,4,2,2,1,4,3,11,18,2,20,4,19384,3,1,0.3333333333333333,36,1,19384
2464239,4,2,5,4,2,3,10,3,3,16,0,19385,3,2,0.6666666666666666,33,1,19385
2464246,4,2,5,5,3,3,10,3,3,16,0,19385,3,2,0.6666666666666666,40,1,19385
2464247,4,2,1,1,4,3,9,3,3,16,0,19386,3,2,0.6666666666666666,40,1,19386
2464292,2,4,7,1,4,3,9,16,0,3,3,19385,3,1,0.3333333333333333,10,1,19385
2464489,0,2,5,1,1,3,9,3,3,17,1,19391,2,2,1.0,12,1,19391
2464496,0,2,5,2,2,3,9,3,3,17,1,19391,2,2,1.0,19,1,19391
2464503,0,2,5,3,2,3,9,3,3,17,1,19391,2,2,1.0,26,1,19391
2464510,0,2,5,4,2,3,9,3,3,17,1,19391,2,2,1.0,33,1,19391
2464517,0,2,5,5,3,3,9,3,3,17,1,19391,2,2,1.0,40,1,19391
2464518,0,2,1,1,4,3,10,3,3,17,1,19392,2,2,1.0,40,1,19392
2464525,4,0,6,1,1,3,10,17,1,20,4,19391,2,0,0.0,4,1,19391
2464532,4,0,6,2,2,3,10,17,1,20,4,19391,2,0,0.0,11,1,19391
2464539,4,0,6,3,2,3,10,17,1,20,4,19391,2,0,0.0,18,1,19391
2464546,4,0,6,4,2,3,10,17,1,20,4,19391,2,0,0.0,25,1,19391
2464548,0,4,5,1,1,3,9,0,0,17,1,19394,1,1,1.0,8,1,19394
2464553,4,0,6,5,3,3,10,17,1,20,4,19391,2,0,0.0,32,1,19391
2464554,4,0,2,1,4,3,11,17,1,20,4,19392,2,0,0.0,32,1,19392
2464555,0,4,5,2,2,3,9,0,0,17,1,19394,1,1,1.0,15,1,19394
2464555,2,0,7,1,4,3,12,17,1,3,3,19391,2,0,0.0,5,1,19391
2464562,0,4,5,3,2,3,9,0,0,17,1,19394,1,1,1.0,22,1,19394
2464569,0,4,5,4,2,3,9,0,0,17,1,19394,1,1,1.0,29,1,19394
2464576,0,4,5,5,3,3,9,0,0,17,1,19394,1,1,1.0,36,1,19394
2464577,0,4,1,1,4,3,10,0,0,17,1,19396,1,1,1.0,36,1,19396
2464584,4,0,6,1,1,3,9,17,1,20,4,19394,2,0,0.0,4,1,19394
2464591,4,0,6,2,2,3,9,17,1,20,4,19394,2,0,0.0,11,1,19394
2464598,4,0,6,3,2,3,9,17,1,20,4,19394,2,0,0.0,18,1,19394
2464605,4,0,6,4,2,3,9,17,1,20,4,19394,2,0,0.0,25,1,19394
2464608,0,1,3,1,4,3,9,20,4,17,1,19392,2,2,1.0,14,1,19392
2464612,4,0,6,5,3,3,9,17,1,20,4,19394,2,0,0.0,32,1,19394
2464613,4,0,2,1,4,3,10,17,1,20,4,19396,2,0,0.0,32,1,19396
2464614,4,0,7,1,4,3,11,17,1,0,0,19394,1,0,0.0,6,1,19394
2464670,0,1,3,1,4,3,9,20,4,17,1,19396,2,2,1.0,16,1,19396
2464712,2,4,5,1,1,3,9,0,0,27,11,19398,5,1,0.2,8,1,19398
2464719,2,4,5,2,2,3,9,0,0,27,11,19398,5,1,0.2,15,1,19398
2464726,2,4,5,3,2,3,9,0,0,27,11,19398,5,1,0.2,22,1,19398
2464733,2,4,5,4,2,3,9,0,0,27,11,19398,5,1,0.2,29,1,19398
2464740,2,4,5,5,3,3,9,0,0,27,11,19398,5,1,0.2,36,1,19398
2464741,2,4,1,1,4,3,10,0,0,27,11,19400,5,1,0.2,36,1,19400
2464794,4,2,6,1,1,3,9,18,2,20,4,19401,3,1,0.3333333333333333,8,1,19401
2464801,4,2,6,2,2,3,9,18,2,20,4,19401,3,1,0.3333333333333333,15,1,19401
2464808,4,2,6,3,2,3,9,18,2,20,4,19401,3,1,0.3333333333333333,22,1,19401
2464815,4,2,6,4,2,3,9,18,2,20,4,19401,3,1,0.3333333333333333,29,1,19401
2464822,4,2,6,5,3,3,9,18,2,20,4,19401,3,1,0.3333333333333333,36,1,19401
2464823,4,2,2,1,4,3,10,18,2,20,4,19402,3,1,0.3333333333333333,36,1,19402
2464900,1,4,5,1,1,3,9,0,0,21,5,19405,2,1,0.5,8,1,19405
2464907,1,4,5,2,2,3,9,0,0,21,5,19405,2,1,0.5,15,1,19405
2464914,1,4,5,3,2,3,9,0,0,21,5,19405,2,1,0.5,22,1,19405
2464921,1,4,5,4,2,3,9,0,0,21,5,19405,2,1,0.5,29,1,19405
2464928,1,4,5,5,3,3,9,0,0,21,5,19405,2,1,0.5,36,1,19405
2464929,1,4,1,1,4,3,10,0,0,21,5,19406,2,1,0.5,36,1,19406
2464951,2,4,7,1,4,3,9,16,0,15,15,19403,6,1,0.16666666666666666,9,1,19403
2465064,4,2,6,1,1,3,9,19,3,20,4,19407,4,2,0.5,12,1,19407
2465071,4,2,6,2,2,3,9,19,3,20,4,19407,4,2,0.5,19,1,19407
2465078,4,2,6,3,2,3,9,19,3,20,4,19407,4,2,0.5,26,1,19407
2465081,2,4,5,1,1,3,9,0,0,31,15,19410,6,1,0.16666666666666666,8,1,19410
2465085,4,2,6,4,2,3,9,19,3,20,4,19407,4,2,0.5,33,1,19407
2465088,2,4,5,2,2,3,9,0,0,31,15,19410,6,1,0.16666666666666666,15,1,19410
2465092,4,2,6,5,3,3,9,19,3,20,4,19407,4,2,0.5,40,1,19407
2465093,4,2,2,1,4,3,10,19,3,20,4,19408,4,2,0.5,40,1,19408
2465095,2,4,5,3,2,3,9,0,0,31,15,19410,6,1,0.16666666666666666,22,1,19410
2465102,2,4,5,4,2,3,9,0,0,31,15,19410,6,1,0.16666666666666666,29,1,19410
2465109,2,4,5,5,3,3,9,0,0,31,15,19410,6,1,0.16666666666666666,36,1,19410
2465110,2,4,1,1,4,3,10,0,0,31,15,19412,6,1,0.16666666666666666,36,1,19412
2465268,1,4,5,1,1,3,9,0,0,25,9,19415,3,1,0.3333333333333333,8,1,19415
2465275,1,4,5,2,2,3,9,0,0,25,9,19415,3,1,0.3333333333333333,15,1,19415
2465282,1,4,5,3,2,3,9,0,0,25,9,19415,3,1,0.3333333333333333,22,1,19415
2465289,1,4,5,4,2,3,9,0,0,25,9,19415,3,1,0.3333333333333333,29,1,19415
2465296,1,4,5,5,3,3,9,0,0,25,9,19415,3,1,0.3333333333333333,36,1,19415
2465297,1,4,1,1,4,3,10,0,0,25,9,19417,3,1,0.3333333333333333,36,1,19417
2465299,4,2,5,1,1,3,9,3,3,20,4,19416,4,2,0.5,12,1,19416
2465306,4,2,5,2,2,3,9,3,3,20,4,19416,4,2,0.5,19,1,19416
2465313,4,2,5,3,2,3,9,3,3,20,4,19416,4,2,0.5,26,1,19416
2465320,4,2,5,4,2,3,9,3,3,20,4,19416,4,2,0.5,33,1,19416
2465327,4,2,5,5,3,3,9,3,3,20,4,19416,4,2,0.5,40,1,19416
2465328,4,2,1,1,4,3,10,3,3,20,4,19418,4,2,0.5,40,1,19418
2465418,1,4,5,1,1,3,9,0,0,25,9,19419,3,1,0.3333333333333333,8,1,19419
2465425,1,4,5,2,2,3,9,0,0,25,9,19419,3,1,0.3333333333333333,15,1,19419
2465432,1,4,5,3,2,3,9,0,0,25,9,19419,3,1,0.3333333333333333,22,1,19419
2465439,1,4,5,4,2,3,9,0,0,25,9,19419,3,1,0.3333333333333333,29,1,19419
2465446,1,4,5,5,3,3,9,0,0,25,9,19419,3,1,0.3333333333333333,36,1,19419
2465447,1,4,1,1,4,3,10,0,0,25,9,19421,3,1,0.3333333333333333,36,1,19421
2465569,1,2,5,1,1,3,9,3,3,21,5,19423,3,2,0.6666666666666666,12,1,19423
2465576,1,2,5,2,2,3,9,3,3,21,5,19423,3,2,0.6666666666666666,19,1,19423
2465583,1,2,5,3,2,3,9,3,3,21,5,19423,3,2,0.6666666666666666,26,1,19423
2465590,1,2,5,4,2,3,9,3,3,21,5,19423,3,2,0.6666666666666666,33,1,19423
2465591,2,4,5,1,1,3,9,0,0,19,3,19425,3,1,0.3333333333333333,8,1,19425
2465597,1,2,5,5,3,3,9,3,3,21,5,19423,3,2,0.6666666666666666,40,1,19423
2465598,2,4,5,2,2,3,9,0,0,19,3,19425,3,1,0.3333333333333333,15,1,19425
2465598,1,2,1,1,4,3,10,3,3,21,5,19426,3,2,0.6666666666666666,40,1,19426
2465605,2,4,5,3,2,3,9,0,0,19,3,19425,3,1,0.3333333333333333,22,1,19425
2465612,2,4,5,4,2,3,9,0,0,19,3,19425,3,1,0.3333333333333333,29,1,19425
2465619,2,4,5,5,3,3,9,0,0,19,3,19425,3,1,0.3333333333333333,36,1,19425
2465620,2,4,1,1,4,3,10,0,0,19,3,19428,3,1,0.3333333333333333,36,1,19428
2465643,4,2,6,1,1,3,9,19,3,20,4,19425,4,2,0.5,12,1,19425
2465650,4,2,6,2,2,3,9,19,3,20,4,19425,4,2,0.5,19,1,19425
2465657,4,2,6,3,2,3,9,19,3,20,4,19425,4,2,0.5,26,1,19425
2465664,4,2,6,4,2,3,9,19,3,20,4,19425,4,2,0.5,33,1,19425
2465671,4,2,6,5,3,3,9,19,3,20,4,19425,4,2,0.5,40,1,19425
2465672,4,2,2,1,4,3,10,19,3,20,4,19428,4,2,0.5,40,1,19428
2465673,4,2,7,1,4,3,11,19,3,0,0,19425,3,2,0.6666666666666666,13,1,19425
2465771,1,4,5,1,1,3,9,0,0,29,13,19430,4,1,0.25,8,1,19430
2465778,1,4,5,2,2,3,9,0,0,29,13,19430,4,1,0.25,15,1,19430
2465785,1,4,5,3,2,3,9,0,0,29,13,19430,4,1,0.25,22,1,19430
2465792,1,4,5,4,2,3,9,0,0,29,13,19430,4,1,0.25,29,1,19430
2465799,1,4,5,5,3,3,9,0,0,29,13,19430,4,1,0.25,36,1,19430
2465800,1,4,1,1,4,3,10,0,0,29,13,19432,4,1,0.25,36,1,19432
2465851,4,2,5,1,1,3,9,3,3,24,8,19433,5,2,0.4,12,1,19433
2465858,4,2,5,2,2,3,9,3,3,24,8,19433,5,2,0.4,19,1,19433
2465865,4,2,5,3,2,3,9,3,3,24,8,19433,5,2,0.4,26,1,19433
2465872,4,2,5,4,2,3,9,3,3,24,8,19433,5,2,0.4,33,1,19433
2465879,4,2,5,5,3,3,9,3,3,24,8,19433,5,2,0.4,40,1,19433
2465880,4,2,1,1,4,3,10,3,3,24,8,19434,5,2,0.4,40,1,19434
2465964,4,2,6,1,1,3,9,18,2,20,4,19435,3,1,0.3333333333333333,8,1,19435
2465967,2,4,5,1,1,3,9,0,0,23,7,19437,4,1,0.25,8,1,19437
2465971,4,2,6,2,2,3,9,18,2,20,4,19435,3,1,0.3333333333333333,15,1,19435
2465974,2,4,5,2,2,3,9,0,0,23,7,19437,4,1,0.25,15,1,19437
2465978,4,2,6,3,2,3,9,18,2,20,4,19435,3,1,0.3333333333333333,22,1,19435
2465981,2,4,5,3,2,3,9,0,0,23,7,19437,4,1,0.25,22,1,19437
2465985,4,2,6,4,2,3,9,18,2,20,4,19435,3,1,0.3333333333333333,29,1,19435
2465988,2,4,5,4,2,3,9,0,0,23,7,19437,4,1,0.25,29,1,19437
2465992,4,2,6,5,3,3,9,18,2,20,4,19435,3,1,0.3333333333333333,36,1,19435
2465993,4,2,2,1,4,3,10,18,2,20,4,19436,3,1,0.3333333333333333,36,1,19436
2465995,2,4,5,5,3,3,9,0,0,23,7,19437,4,1,0.25,36,1,19437
2465996,2,4,1,1,4,3,10,0,0,23,7,19438,4,1,0.25,36,1,19438
2466002,0,2,5,1,1,3,9,3,3,17,1,19439,2,2,1.0,12,1,19439
2466009,0,2,5,2,2,3,9,3,3,17,1,19439,2,2,1.0,19,1,19439
2466016,0,2,5,3,2,3,9,3,3,17,1,19439,2,2,1.0,26,1,19439
2466023,0,2,5,4,2,3,9,3,3,17,1,19439,2,2,1.0,33,1,19439
2466030,0,2,5,5,3,3,9,3,3,17,1,19439,2,2,1.0,40,1,19439
2466031,0,2,1,1,4,3,10,3,3,17,1,19440,2,2,1.0,40,1,19440
2466038,4,0,6,1,1,3,12,17,1,20,4,19439,2,0,0.0,4,1,19439
2466045,4,0,6,2,2,3,12,17,1,20,4,19439,2,0,0.0,11,1,19439
2466052,4,0,6,3,2,3,12,17,1,20,4,19439,2,0,0.0,18,1,19439
2466059,4,0,6,4,2,3,12,17,1,20,4,19439,2,0,0.0,25,1,19439
2466066,4,0,6,5,3,3,12,17,1,20,4,19439,2,0,0.0,32,1,19439
2466067,4,0,2,1,4,3,9,17,1,20,4,19440,2,0,0.0,32,1,19440
2466068,2,0,7,1,4,3,10,17,1,3,3,19439,2,0,0.0,6,1,19439
2466122,0,1,3,1,4,3,9,20,4,17,1,19440,2,2,1.0,12,1,19440
2466124,2,4,5,1,1,3,9,0,0,26,10,19442,4,1,0.25,8,1,19442
2466131,2,4,5,2,2,3,9,0,0,26,10,19442,4,1,0.25,15,1,19442
2466138,2,4,5,3,2,3,9,0,0,26,10,19442,4,1,0.25,22,1,19442
2466145,2,4,5,4,2,3,9,0,0,26,10,19442,4,1,0.25,29,1,19442
2466152,2,4,5,5,3,3,9,0,0,26,10,19442,4,1,0.25,36,1,19442
2466153,2,4,1,1,4,3,10,0,0,26,10,19444,4,1,0.25,36,1,19444
2466283,0,4,5,1,1,3,9,0,0,17,1,19447,1,1,1.0,8,1,19447
2466290,0,4,5,2,2,3,9,0,0,17,1,19447,1,1,1.0,15,1,19447
2466297,0,4,5,3,2,3,9,0,0,17,1,19447,1,1,1.0,22,1,19447
2466304,0,4,5,4,2,3,9,0,0,17,1,19447,1,1,1.0,29,1,19447
2466311,0,4,5,5,3,3,9,0,0,17,1,19447,1,1,1.0,36,1,19447
2466312,0,4,1,1,4,3,10,0,0,17,1,19449,1,1,1.0,36,1,19449
2466319,4,0,6,1,1,3,11,17,1,20,4,19447,2,0,0.0,4,1,19447
2466326,4,0,6,2,2,3,11,17,1,20,4,19447,2,0,0.0,11,1,19447
2466333,4,0,6,3,2,3,11,17,1,20,4,19447,2,0,0.0,18,1,19447
2466340,4,0,6,4,2,3,11,17,1,20,4,19447,2,0,0.0,25,1,19447
2466347,4,0,6,5,3,3,11,17,1,20,4,19447,2,0,0.0,32,1,19447
2466348,4,0,2,1,4,3,12,17,1,20,4,19449,2,0,0.0,32,1,19449
2466349,4,0,7,1,4,3,9,17,1,0,0,19447,1,0,0.0,5,1,19447
2466373,1,2,5,1,1,3,9,3,3,21,5,19451,3,2,0.6666666666666666,12,1,19451
2466380,1,2,5,2,2,3,9,3,3,21,5,19451,3,2,0.6666666666666666,19,1,19451
2466387,1,2,5,3,2,3,9,3,3,21,5,19451,3,2,0.6666666666666666,26,1,19451
2466394,1,2,5,4,2,3,9,3,3,21,5,19451,3,2,0.6666666666666666,33,1,19451
2466400,0,1,3,1,4,3,9,20,4,17,1,19449,2,2,1.0,12,1,19449
2466401,1,2,5,5,3,3,9,3,3,21,5,19451,3,2,0.6666666666666666,40,1,19451
2466402,1,2,1,1,4,3,10,3,3,21,5,19452,3,2,0.6666666666666666,40,1,19452
2466447,2,4,5,1,1,3,9,0,0,27,11,19453,5,1,0.2,8,1,19453
2466454,2,4,5,2,2,3,9,0,0,27,11,19453,5,1,0.2,15,1,19453
2466461,2,4,5,3,2,3,9,0,0,27,11,19453,5,1,0.2,22,1,19453
2466468,2,4,5,4,2,3,9,0,0,27,11,19453,5,1,0.2,29,1,19453
2466475,2,4,5,5,3,3,9,0,0,27,11,19453,5,1,0.2,36,1,19453
2466476,2,4,1,1,4,3,10,0,0,27,11,19455,5,1,0.2,36,1,19455
2466634,1,4,5,1,1,3,9,0,0,21,5,19461,2,1,0.5,8,1,19461
2466641,1,4,5,2,2,3,9,0,0,21,5,19461,2,1,0.5,15,1,19461
2466648,1,4,5,3,2,3,9,0,0,21,5,19461,2,1,0.5,22,1,19461
2466655,1,4,5,4,2,3,9,0,0,21,5,19461,2,1,0.5,29,1,19461
2466662,1,4,5,5,3,3,9,0,0,21,5,19461,2,1,0.5,36,1,19461
2466663,1,4,1,1,4,3,10,0,0,21,5,19462,2,1,0.5,36,1,19462
2466693,2,4,7,1,4,3,9,16,0,15,15,19459,6,1,0.16666666666666666,9,1,19459
2466708,1,2,5,1,1,3,9,3,3,25,9,19463,4,2,0.5,12,1,19463
2466715,1,2,5,2,2,3,9,3,3,25,9,19463,4,2,0.5,19,1,19463
2466722,1,2,5,3,2,3,9,3,3,25,9,19463,4,2,0.5,26,1,19463
2466729,1,2,5,4,2,3,9,3,3,25,9,19463,4,2,0.5,33,1,19463
2466736,1,2,5,5,3,3,9,3,3,25,9,19463,4,2,0.5,40,1,19463
2466737,1,2,1,1,4,3,10,3,3,25,9,19464,4,2,0.5,40,1,19464
2466815,2,4,5,1,1,3,9,0,0,31,15,19466,6,1,0.16666666666666666,8,1,19466
2466822,2,4,5,2,2,3,9,0,0,31,15,19466,6,1,0.16666666666666666,15,1,19466
2466829,2,4,5,3,2,3,9,0,0,31,15,19466,6,1,0.16666666666666666,22,1,19466
2466836,2,4,5,4,2,3,9,0,0,31,15,19466,6,1,0.16666666666666666,29,1,19466
2466843,2,4,5,5,3,3,9,0,0,31,15,19466,6,1,0.16666666666666666,36,1,19466
2466844,2,4,1,1,4,3,10,0,0,31,15,19468,6,1,0.16666666666666666,36,1,19468
2466874,1,2,5,1,1,3,9,3,3,25,9,19469,4,2,0.5,12,1,19469
2466881,1,2,5,2,2,3,9,3,3,25,9,19469,4,2,0.5,19,1,19469
2466888,1,2,5,3,2,3,9,3,3,25,9,19469,4,2,0.5,26,1,19469
2466895,1,2,5,4,2,3,9,3,3,25,9,19469,4,2,0.5,33,1,19469
2466902,1,2,5,5,3,3,9,3,3,25,9,19469,4,2,0.5,40,1,19469
2466903,1,2,1,1,4,3,10,3,3,25,9,19470,4,2,0.5,40,1,19470
2467002,2,4,5,1,1,3,9,0,0,27,11,19472,5,1,0.2,8,1,19472
2467009,2,4,5,2,2,3,9,0,0,27,11,19472,5,1,0.2,15,1,19472
2467016,2,4,5,3,2,3,9,0,0,27,11,19472,5,1,0.2,22,1,19472
2467023,2,4,5,4,2,3,9,0,0,27,11,19472,5,1,0.2,29,1,19472
2467030,2,4,5,5,3,3,9,0,0,27,11,19472,5,1,0.2,36,1,19472
2467031,2,4,1,1,4,3,10,0,0,27,11,19474,5,1,0.2,36,1,19474
2467098,4,2,6,1,1,3,9,19,3,20,4,19475,4,2,0.5,12,1,19475
2467105,4,2,6,2,2,3,9,19,3,20,4,19475,4,2,0.5,19,1,19475
2467112,4,2,6,3,2,3,9,19,3,20,4,19475,4,2,0.5,26,1,19475
2467119,4,2,6,4,2,3,9,19,3,20,4,19475,4,2,0.5,33,1,19475
2467126,4,2,6,5,3,3,9,19,3,20,4,19475,4,2,0.5,40,1,19475
2467127,4,2,2,1,4,3,10,19,3,20,4,19476,4,2,0.5,40,1,19476
2467169,1,4,5,1,1,3,9,0,0,25,9,19478,3,1,0.3333333333333333,8,1,19478
2467176,1,4,5,2,2,3,9,0,0,25,9,19478,3,1,0.3333333333333333,15,1,19478
2467183,1,4,5,3,2,3,9,0,0,25,9,19478,3,1,0.3333333333333333,22,1,19478
2467190,1,4,5,4,2,3,9,0,0,25,9,19478,3,1,0.3333333333333333,29,1,19478
2467197,1,4,5,5,3,3,9,0,0,25,9,19478,3,1,0.3333333333333333,36,1,19478
2467198,1,4,1,1,4,3,10,0,0,25,9,19480,3,1,0.3333333333333333,36,1,19480
2467243,1,2,5,1,1,3,9,3,3,29,13,19481,5,2,0.4,12,1,19481
2467250,1,2,5,2,2,3,9,3,3,29,13,19481,5,2,0.4,19,1,19481
2467257,1,2,5,3,2,3,9,3,3,29,13,19481,5,2,0.4,26,1,19481
2467264,1,2,5,4,2,3,9,3,3,29,13,19481,5,2,0.4,33,1,19481
2467271,1,2,5,5,3,3,9,3,3,29,13,19481,5,2,0.4,40,1,19481
2467272,1,2,1,1,4,3,10,3,3,29,13,19482,5,2,0.4,40,1,19482
2467341,2,4,5,1,1,3,9,0,0,19,3,19484,3,1,0.3333333333333333,8,1,19484
2467348,2,4,5,2,2,3,9,0,0,19,3,19484,3,1,0.3333333333333333,15,1,19484
2467355,2,4,5,3,2,3,9,0,0,19,3,19484,3,1,0.3333333333333333,22,1,19484
2467362,2,4,5,4,2,3,9,0,0,19,3,19484,3,1,0.3333333333333333,29,1,19484
2467369,2,4,5,5,3,3,9,0,0,19,3,19484,3,1,0.3333333333333333,36,1,19484
2467370,2,4,1,1,4,3,10,0,0,19,3,19486,3,1,0.3333333333333333,36,1,19486
2467393,4,2,6,1,1,3,9,19,3,20,4,19484,4,2,0.5,12,1,19484
2467400,4,2,6,2,2,3,9,19,3,20,4,19484,4,2,0.5,19,1,19484
2467407,4,2,6,3,2,3,9,19,3,20,4,19484,4,2,0.5,26,1,19484
2467414,4,2,6,4,2,3,9,19,3,20,4,19484,4,2,0.5,33,1,19484
2467421,4,2,6,5,3,3,9,19,3,20,4,19484,4,2,0.5,40,1,19484
2467422,4,2,2,1,4,3,10,19,3,20,4,19486,4,2,0.5,40,1,19486
2467423,4,2,7,1,4,3,11,19,3,0,0,19484,3,2,0.6666666666666666,13,1,19484
2467520,1,4,5,1,1,3,9,0,0,29,13,19491,4,1,0.25,8,1,19491
2467527,1,4,5,2,2,3,9,0,0,29,13,19491,4,1,0.25,15,1,19491
2467534,1,4,5,3,2,3,9,0,0,29,13,19491,4,1,0.25,22,1,19491
2467541,1,4,5,4,2,3,9,0,0,29,13,19491,4,1,0.25,29,1,19491
2467548,1,4,5,5,3,3,9,0,0,29,13,19491,4,1,0.25,36,1,19491
2467549,1,4,1,1,4,3,10,0,0,29,13,19492,4,1,0.25,36,1,19492
2467664,4,2,6,1,1,3,9,18,2,20,4,19495,3,1,0.3333333333333333,8,1,19495
2467671,4,2,6,2,2,3,9,18,2,20,4,19495,3,1,0.3333333333333333,15,1,19495
2467678,4,2,6,3,2,3,9,18,2,20,4,19495,3,1,0.3333333333333333,22,1,19495
2467685,4,2,6,4,2,3,9,18,2,20,4,19495,3,1,0.3333333333333333,29,1,19495
2467692,4,2,6,5,3,3,9,18,2,20,4,19495,3,1,0.3333333333333333,36,1,19495
2467693,4,2,2,1,4,3,10,18,2,20,4,19496,3,1,0.3333333333333333,36,1,19496
2467716,2,4,5,1,1,3,9,0,0,23,7,19497,4,1,0.25,8,1,19497
2467723,2,4,5,2,2,3,9,0,0,23,7,19497,4,1,0.25,15,1,19497
2467728,0,2,5,1,1,3,9,3,3,17,1,19498,2,2,1.0,12,1,19498
2467730,2,4,5,3,2,3,9,0,0,23,7,19497,4,1,0.25,22,1,19497
2467735,0,2,5,2,2,3,9,3,3,17,1,19498,2,2,1.0,19,1,19498
2467737,2,4,5,4,2,3,9,0,0,23,7,19497,4,1,0.25,29,1,19497
2467742,0,2,5,3,2,3,9,3,3,17,1,19498,2,2,1.0,26,1,19498
2467744,2,4,5,5,3,3,9,0,0,23,7,19497,4,1,0.25,36,1,19497
2467745,2,4,1,1,4,3,10,0,0,23,7,19499,4,1,0.25,36,1,19499
2467749,0,2,5,4,2,3,9,3,3,17,1,19498,2,2,1.0,33,1,19498
2467756,0,2,5,5,3,3,9,3,3,17,1,19498,2,2,1.0,40,1,19498
2467757,0,2,1,1,4,3,10,3,3,17,1,19500,2,2,1.0,40,1,19500
2467764,4,0,6,1,1,3,10,17,1,20,4,19498,2,0,0.0,4,1,19498
2467771,4,0,6,2,2,3,10,17,1,20,4,19498,2,0,0.0,11,1,19498
2467778,4,0,6,3,2,3,10,17,1,20,4,19498,2,0,0.0,18,1,19498
2467785,4,0,6,4,2,3,10,17,1,20,4,19498,2,0,0.0,25,1,19498
2467792,4,0,6,5,3,3,10,17,1,20,4,19498,2,0,0.0,32,1,19498
2467793,4,0,2,1,4,3,11,17,1,20,4,19500,2,0,0.0,32,1,19500
2467794,2,0,7,1,4,3,12,17,1,3,3,19498,2,0,0.0,6,1,19498
2467854,0,1,3,1,4,3,9,20,4,17,1,19500,2,2,1.0,16,1,19500
2468047,0,4,5,1,1,3,9,0,0,17,1,19509,1,1,1.0,8,1,19509
