router,time
0,1966
1,1967
0,1967
0,1971
0,1982
1,1986
2,1990
3,1994
7,1998
11,2002
11,2038
11,2039
11,2040
11,2041
10,2042
10,2043
10,2044
11,2045
10,2045
9,2046
9,2047
9,2048
10,2049
9,2049
8,2050
8,2051
8,2052
9,2053
8,2053
4,2054
4,2055
4,2056
8,2057
4,2057
0,2058
0,2059
0,2060
4,2061
0,2061
0,2065
0,2104
0,2142
0,2143
0,2144
0,2145
0,2149
0,2160
1,2164
2,2168
6,2172
10,2176
10,2212
10,2213
10,2214
10,2215
9,2216
9,2217
9,2218
10,2219
9,2219
8,2220
8,2221
8,2222
9,2223
8,2223
4,2224
4,2225
4,2226
8,2227
4,2227
0,2228
0,2229
0,2230
4,2231
0,2231
0,2235
0,2260
1,2264
2,2268
6,2272
10,2276
10,2312
10,2313
10,2314
10,2315
9,2316
9,2317
9,2318
10,2319
9,2319
8,2320
8,2321
8,2322
9,2323
8,2323
4,2324
4,2325
4,2326
8,2327
4,2327
0,2328
0,2329
0,2330
4,2331
0,2331
0,2335
0,2396
1,2400
5,2404
9,2408
9,2444
9,2445
9,2446
9,2447
8,2448
8,2449
8,2450
9,2451
8,2451
4,2452
4,2453
4,2454
8,2455
4,2455
0,2456
0,2457
0,2458
4,2459
0,2459
0,2463
0,2540
1,2544
2,2548
3,2552
7,2556
11,2560
11,2596
11,2597
11,2598
11,2599
10,2600
10,2601
10,2602
11,2603
10,2603
9,2604
9,2605
9,2606
10,2607
9,2607
8,2608
8,2609
8,2610
9,2611
8,2611
4,2612
4,2613
4,2614
8,2615
4,2615
0,2616
0,2617
0,2618
4,2619
0,2619
0,2623
0,2738
4,2742
8,2746
12,2750
12,2786
12,2787
12,2788
12,2789
8,2790
8,2791
8,2792
12,2793
8,2793
4,2794
4,2795
4,2796
8,2797
4,2797
0,2798
0,2799
0,2800
4,2801
0,2801
0,2805
0,2934
1,2938
2,2942
2,2980
2,2981
2,2982
2,2983
1,2984
1,2985
1,2986
2,2987
1,2987
0,2988
0,2989
0,2990
1,2991
0,2991
0,2995
0,3018
4,3022
8,3026
12,3030
12,3066
12,3067
12,3068
12,3069
8,3070
8,3071
8,3072
12,3073
8,3073
4,3074
4,3075
4,3076
8,3077
4,3077
0,3078
0,3079
0,3080
4,3081
0,3081
0,3085
0,3100
1,3104
5,3108
9,3112
13,3116
13,3152
13,3153
13,3154
13,3155
12,3156
12,3157
12,3158
13,3159
12,3159
8,3160
8,3161
8,3162
12,3163
8,3163
4,3164
4,3165
4,3166
8,3167
4,3167
0,3168
0,3169
0,3170
4,3171
0,3171
0,3175
0,3286
1,3290
2,3294
3,3298
7,3302
7,3338
7,3339
7,3340
7,3341
6,3342
6,3343
6,3344
7,3345
6,3345
5,3346
5,3347
5,3348
6,3349
5,3349
4,3350
4,3351
4,3352
5,3353
4,3353
0,3354
0,3355
0,3356
4,3357
0,3357
0,3361
0,3420
4,3424
8,3428
8,3464
8,3465
8,3466
8,3467
4,3468
4,3469
4,3470
8,3471
4,3471
0,3472
0,3473
0,3474
4,3475
0,3475
0,3479
0,3528
4,3532
8,3536
8,3574
8,3575
8,3576
8,3577
4,3578
4,3579
4,3580
8,3581
4,3581
0,3582
0,3583
0,3584
4,3585
0,3585
0,3589
0,3616
1,3620
5,3624
9,3628
13,3632
13,3668
13,3669
13,3670
13,3671
12,3672
12,3673
12,3674
13,3675
12,3675
8,3676
8,3677
8,3678
12,3679
8,3679
4,3680
4,3681
4,3682
8,3683
4,3683
0,3684
0,3685
0,3686
4,3687
0,3687
0,3691
0,3704
1,3708
2,3712
3,3716
7,3720
11,3724
15,3728
15,3766
15,3767
15,3768
15,3769
14,3770
14,3771
14,3772
15,3773
14,3773
13,3774
13,3775
13,3776
14,3777
13,3777
12,3778
12,3779
12,3780
13,3781
12,3781
8,3782
8,3783
8,3784
12,3785
8,3785
4,3786
4,3787
4,3788
8,3789
4,3789
0,3790
0,3791
0,3792
4,3793
0,3793
0,3797
0,3824
1,3828
5,3832
9,3836
13,3840
13,3876
13,3877
13,3878
13,3879
12,3880
12,3881
12,3882
13,3883
12,3883
8,3884
8,3885
8,3886
12,3887
8,3887
4,3888
4,3889
4,3890
8,3891
4,3891
0,3892
0,3893
0,3894
4,3895
0,3895
0,3899
0,3910
1,3914
5,3918
9,3922
13,3926
13,3962
13,3963
13,3964
13,3965
12,3966
12,3967
12,3968
13,3969
12,3969
8,3970
8,3971
8,3972
12,3973
8,3973
4,3974
4,3975
4,3976
8,3977
4,3977
0,3978
0,3979
0,3980
4,3981
0,3981
0,3985
0,4026
0,4062
0,4063
0,4064
0,4065
0,4069
0,4084
0,4120
0,4121
0,4122
0,4123
0,4127
0,4166
1,4170
1,4206
1,4207
1,4208
1,4209
0,4210
0,4211
0,4212
1,4213
0,4213
0,4217
0,4374
1,4378
2,4382
6,4386
10,4390
14,4394
14,4430
14,4431
14,4432
14,4433
13,4434
13,4435
13,4436
14,4437
13,4437
12,4438
12,4439
12,4440
13,4441
12,4441
8,4442
8,4443
8,4444
12,4445
8,4445
4,4446
4,4447
4,4448
8,4449
4,4449
0,4450
0,4451
0,4452
4,4453
0,4453
0,4457
0,4488
1,4492
2,4496
3,4500
7,4504
7,4540
7,4541
7,4542
7,4543
6,4544
6,4545
6,4546
7,4547
6,4547
5,4548
5,4549
5,4550
6,4551
5,4551
4,4552
4,4553
4,4554
5,4555
4,4555
0,4556
0,4557
0,4558
4,4559
0,4559
0,4563
0,4584
1,4588
5,4592
9,4596
9,4632
9,4633
9,4634
9,4635
8,4636
8,4637
8,4638
9,4639
8,4639
4,4640
4,4641
4,4642
8,4643
4,4643
0,4644
0,4645
0,4646
4,4647
0,4647
0,4651
0,4670
1,4674
2,4678
6,4682
6,4718
6,4719
6,4720
6,4721
5,4722
5,4723
5,4724
6,4725
5,4725
4,4726
4,4727
4,4728
5,4729
4,4729
0,4730
0,4731
0,4732
4,4733
0,4733
0,4737
0,4748
1,4752
5,4756
9,4760
9,4796
9,4797
9,4798
9,4799
8,4800
8,4801
8,4802
9,4803
8,4803
4,4804
4,4805
4,4806
8,4807
4,4807
0,4808
0,4809
0,4810
4,4811
0,4811
0,4815
0,4834
4,4838
8,4842
8,4878
8,4879
8,4880
8,4881
4,4882
4,4883
4,4884
8,4885
4,4885
0,4886
0,4887
0,4888
4,4889
0,4889
0,4893
0,4916
1,4920
5,4924
9,4928
9,4964
9,4965
9,4966
9,4967
8,4968
8,4969
8,4970
9,4971
8,4971
4,4972
4,4973
4,4974
8,4975
4,4975
0,4976
0,4977
0,4978
4,4979
0,4979
0,4983
0,5022
1,5026
2,5030
6,5034
10,5038
10,5074
10,5075
10,5076
10,5077
9,5078
9,5079
9,5080
10,5081
9,5081
8,5082
8,5083
8,5084
9,5085
8,5085
4,5086
4,5087
4,5088
8,5089
4,5089
0,5090
0,5091
0,5092
4,5093
0,5093
0,5097
0,5120
1,5124
2,5128
3,5132
7,5136
11,5140
11,5176
11,5177
11,5178
11,5179
10,5180
10,5181
10,5182
11,5183
10,5183
9,5184
9,5185
9,5186
10,5187
9,5187
8,5188
8,5189
8,5190
9,5191
8,5191
4,5192
4,5193
4,5194
8,5195
4,5195
0,5196
0,5197
0,5198
4,5199
0,5199
0,5203
0,5218
1,5222
2,5226
6,5230
10,5234
10,5270
10,5271
10,5272
10,5273
9,5274
9,5275
9,5276
10,5277
9,5277
8,5278
8,5279
8,5280
9,5281
8,5281
4,5282
4,5283
4,5284
8,5285
4,5285
0,5286
0,5287
0,5288
4,5289
0,5289
0,5293
0,5324
1,5328
2,5332
3,5336
7,5340
7,5376
7,5377
7,5378
7,5379
6,5380
6,5381
6,5382
7,5383
6,5383
5,5384
5,5385
5,5386
6,5387
5,5387
4,5388
4,5389
4,5390
5,5391
4,5391
0,5392
0,5393
0,5394
4,5395
0,5395
0,5399
0,5428
1,5432
1,5468
1,5469
1,5470
1,5471
0,5472
0,5473
0,5474
1,5475
0,5475
0,5479
0,5510
4,5514
8,5518
8,5554
8,5555
8,5556
8,5557
4,5558
4,5559
4,5560
8,5561
4,5561
0,5562
0,5563
0,5564
4,5565
0,5565
0,5569
0,5582
1,5586
2,5590
3,5594
7,5598
11,5602
11,5638
11,5639
11,5640
11,5641
10,5642
10,5643
10,5644
11,5645
10,5645
9,5646
9,5647
9,5648
10,5649
9,5649
8,5650
8,5651
8,5652
9,5653
8,5653
4,5654
4,5655
4,5656
8,5657
4,5657
0,5658
0,5659
0,5660
4,5661
0,5661
0,5665
0,5682
4,5686
4,5722
4,5723
4,5724
4,5725
0,5726
0,5727
0,5728
4,5729
0,5729
0,5733
0,5762
4,5766
8,5770
12,5774
12,5814
12,5815
12,5816
12,5817
8,5818
8,5819
8,5820
12,5821
8,5821
4,5822
4,5823
4,5824
8,5825
4,5825
0,5826
0,5827
0,5828
4,5829
0,5829
0,5833
0,5898
4,5902
8,5906
8,5942
8,5943
8,5944
8,5945
4,5946
4,5947
4,5948
8,5949
4,5949
0,5950
0,5951
0,5952
4,5953
0,5953
0,5957
0,5996
1,6000
5,6004
9,6008
9,6044
9,6045
9,6046
9,6047
8,6048
8,6049
8,6050
9,6051
8,6051
4,6052
4,6053
4,6054
8,6055
4,6055
0,6056
0,6057
0,6058
4,6059
0,6059
0,6063
0,6118
0,6154
0,6155
0,6156
0,6157
0,6161
0,6224
1,6228
5,6232
9,6236
9,6272
9,6273
9,6274
9,6275
8,6276
8,6277
8,6278
9,6279
8,6279
4,6280
4,6281
4,6282
8,6283
4,6283
0,6284
0,6285
0,6286
4,6287
0,6287
0,6291
0,6316
1,6320
2,6324
3,6328
3,6364
3,6365
3,6366
3,6367
2,6368
2,6369
2,6370
3,6371
2,6371
1,6372
1,6373
1,6374
2,6375
1,6375
0,6376
0,6377
0,6378
1,6379
0,6379
0,6383
0,6422
4,6426
4,6462
4,6463
4,6464
4,6465
0,6466
0,6467
0,6468
4,6469
0,6469
0,6473
0,6528
0,6564
0,6565
0,6566
0,6567
0,6571
0,6676
1,6680
5,6684
9,6688
13,6692
13,6728
13,6729
13,6730
13,6731
12,6732
12,6733
12,6734
13,6735
12,6735
8,6736
8,6737
8,6738
12,6739
8,6739
4,6740
4,6741
4,6742
8,6743
4,6743
0,6744
0,6745
0,6746
4,6747
0,6747
0,6751
0,6776
0,6812
0,6813
0,6814
0,6815
0,6819
0,6838
1,6842
2,6846
6,6850
10,6854
10,6890
10,6891
10,6892
10,6893
9,6894
9,6895
9,6896
10,6897
9,6897
8,6898
8,6899
8,6900
9,6901
8,6901
4,6902
4,6903
4,6904
8,6905
4,6905
0,6906
0,6907
0,6908
4,6909
0,6909
0,6913
0,6938
1,6942
1,6978
1,6979
1,6980
1,6981
0,6982
0,6983
0,6984
1,6985
0,6985
0,6989
0,7012
1,7016
2,7020
2,7056
2,7057
2,7058
2,7059
1,7060
1,7061
1,7062
2,7063
1,7063
0,7064
0,7065
0,7066
1,7067
0,7067
0,7071
0,7130
1,7134
2,7138
3,7142
7,7146
7,7182
7,7183
7,7184
7,7185
6,7186
6,7187
6,7188
7,7189
6,7189
5,7190
5,7191
5,7192
6,7193
5,7193
4,7194
4,7195
4,7196
5,7197
4,7197
0,7198
0,7199
0,7200
4,7201
0,7201
0,7205
0,7238
4,7242
8,7246
8,7282
8,7283
8,7284
8,7285
4,7286
4,7287
4,7288
8,7289
4,7289
0,7290
0,7291
0,7292
4,7293
0,7293
0,7297
0,7338
1,7342
2,7346
3,7350
7,7354
11,7358
11,7394
11,7395
11,7396
11,7397
10,7398
10,7399
10,7400
11,7401
10,7401
9,7402
9,7403
9,7404
10,7405
9,7405
8,7406
8,7407
8,7408
9,7409
8,7409
4,7410
4,7411
4,7412
8,7413
4,7413
0,7414
0,7415
0,7416
4,7417
0,7417
0,7421
0,7434
4,7438
8,7442
8,7478
8,7479
8,7480
8,7481
4,7482
4,7483
4,7484
8,7485
4,7485
0,7486
0,7487
0,7488
4,7489
0,7489
0,7493
0,7512
1,7516
0,7519
5,7520
1,7523
9,7524
0,7526
5,7527
1,7530
9,7531
0,7533
5,7534
1,7537
9,7538
0,7540
0,7541
5,7541
1,7544
9,7545
1,7545
5,7548
5,7549
9,7552
9,7553
9,7588
8,7592
4,7596
0,7600
9,7610
9,7611
9,7612
9,7613
8,7614
8,7615
8,7616
9,7617
8,7617
4,7618
4,7619
4,7620
8,7621
4,7621
0,7622
0,7623
0,7624
4,7625
0,7625
0,7629
0,7694
1,7698
2,7702
6,7706
10,7710
14,7714
14,7750
14,7751
14,7752
14,7753
13,7754
13,7755
13,7756
14,7757
13,7757
12,7758
12,7759
12,7760
13,7761
12,7761
8,7762
8,7763
8,7764
12,7765
8,7765
4,7766
4,7767
4,7768
8,7769
4,7769
0,7770
0,7771
0,7772
4,7773
0,7773
0,7777
0,7796
1,7800
2,7804
3,7808
7,7812
11,7816
15,7820
15,7856
15,7857
15,7858
15,7859
14,7860
14,7861
14,7862
15,7863
14,7863
13,7864
13,7865
13,7866
14,7867
13,7867
12,7868
12,7869
12,7870
13,7871
12,7871
8,7872
8,7873
8,7874
12,7875
8,7875
4,7876
4,7877
4,7878
8,7879
4,7879
0,7880
0,7881
0,7882
4,7883
0,7883
0,7887
0,7938
1,7942
0,7945
1,7949
0,7952
1,7956
0,7959
1,7963
0,7966
0,7967
1,7970
1,7971
1,8006
0,8010
1,8028
1,8029
1,8030
1,8031
0,8032
0,8033
0,8034
1,8035
0,8035
0,8039
0,8076
1,8080
2,8084
2,8120
2,8121
2,8122
2,8123
1,8124
1,8125
1,8126
2,8127
1,8127
0,8128
0,8129
0,8130
1,8131
0,8131
0,8135
0,8160
1,8164
0,8167
2,8168
1,8171
6,8172
0,8174
2,8175
10,8176
1,8178
6,8179
0,8181
2,8182
10,8183
1,8185
6,8186
0,8188
0,8189
2,8189
10,8190
1,8192
6,8193
1,8193
2,8196
2,8197
10,8197
6,8200
6,8201
10,8204
10,8205
10,8242
9,8246
8,8250
4,8254
0,8258
10,8264
10,8265
10,8266
10,8267
9,8268
9,8269
9,8270
10,8271
9,8271
8,8272
8,8273
8,8274
9,8275
8,8275
4,8276
4,8277
4,8278
8,8279
4,8279
0,8280
0,8281
0,8282
4,8283
0,8283
0,8287
0,8320
1,8324
2,8328
3,8332
3,8368
3,8369
3,8370
3,8371
2,8372
2,8373
2,8374
3,8375
2,8375
1,8376
1,8377
1,8378
2,8379
1,8379
0,8380
0,8381
0,8382
1,8383
0,8383
0,8387
0,8422
1,8426
0,8429
1,8433
0,8436
1,8440
0,8443
1,8447
0,8450
0,8451
1,8454
1,8455
1,8490
0,8494
1,8512
1,8513
1,8514
1,8515
0,8516
0,8517
0,8518
1,8519
0,8519
0,8523
0,8560
1,8564
2,8568
2,8606
2,8607
2,8608
2,8609
1,8610
1,8611
1,8612
2,8613
1,8613
0,8614
0,8615
0,8616
1,8617
0,8617
0,8621
0,8644
1,8648
2,8652
3,8656
3,8692
3,8693
3,8694
3,8695
2,8696
2,8697
2,8698
3,8699
2,8699
1,8700
1,8701
1,8702
2,8703
1,8703
0,8704
0,8705
0,8706
1,8707
0,8707
0,8711
0,8728
4,8732
4,8768
4,8769
4,8770
4,8771
0,8772
0,8773
0,8774
4,8775
0,8775
0,8779
0,8796
4,8800
4,8836
4,8837
4,8838
4,8839
0,8840
0,8841
0,8842
4,8843
0,8843
0,8847
0,8910
1,8914
5,8918
5,8954
5,8955
5,8956
5,8957
4,8958
4,8959
4,8960
5,8961
4,8961
0,8962
0,8963
0,8964
4,8965
0,8965
0,8969
0,8996
1,9000
2,9004
6,9008
6,9044
6,9045
6,9046
6,9047
5,9048
5,9049
5,9050
6,9051
5,9051
4,9052
4,9053
4,9054
5,9055
4,9055
0,9056
0,9057
0,9058
4,9059
0,9059
0,9063
0,9088
1,9092
0,9095
2,9096
1,9099
6,9100
0,9102
2,9103
1,9106
6,9107
0,9109
2,9110
1,9113
6,9114
0,9116
0,9117
2,9117
1,9120
6,9121
1,9121
2,9124
2,9125
6,9128
6,9129
6,9164
5,9168
4,9172
0,9176
6,9188
6,9189
6,9190
6,9191
5,9192
5,9193
5,9194
6,9195
5,9195
4,9196
4,9197
4,9198
5,9199
4,9199
0,9200
0,9201
0,9202
4,9203
0,9203
0,9207
0,9264
1,9268
0,9271
2,9272
1,9275
3,9276
0,9278
2,9279
7,9280
1,9282
3,9283
0,9285
2,9286
7,9287
1,9289
3,9290
0,9292
0,9293
2,9293
7,9294
1,9296
3,9297
1,9297
2,9300
2,9301
7,9301
3,9304
3,9305
7,9308
7,9309
7,9344
6,9348
5,9352
4,9356
0,9360
7,9366
7,9367
7,9368
7,9369
6,9370
6,9371
6,9372
7,9373
6,9373
5,9374
5,9375
5,9376
6,9377
5,9377
4,9378
4,9379
4,9380
5,9381
4,9381
0,9382
0,9383
0,9384
4,9385
0,9385
0,9389
0,9404
1,9408
2,9412
3,9416
7,9420
7,9456
7,9457
7,9458
7,9459
6,9460
6,9461
6,9462
7,9463
6,9463
5,9464
5,9465
5,9466
6,9467
5,9467
4,9468
4,9469
4,9470
5,9471
4,9471
0,9472
0,9473
0,9474
4,9475
0,9475
0,9479
0,9496
1,9500
5,9504
9,9508
9,9544
9,9545
9,9546
9,9547
8,9548
8,9549
8,9550
9,9551
8,9551
4,9552
4,9553
4,9554
8,9555
4,9555
0,9556
0,9557
0,9558
4,9559
0,9559
0,9563
0,9584
1,9588
2,9592
6,9596
10,9600
10,9636
10,9637
10,9638
10,9639
9,9640
9,9641
9,9642
10,9643
9,9643
8,9644
8,9645
8,9646
9,9647
8,9647
4,9648
4,9649
4,9650
8,9651
4,9651
0,9652
0,9653
0,9654
4,9655
0,9655
0,9659
0,9684
1,9688
0,9691
2,9692
1,9695
6,9696
0,9698
2,9699
10,9700
1,9702
6,9703
0,9705
2,9706
10,9707
1,9709
6,9710
0,9712
0,9713
2,9713
10,9714
1,9716
6,9717
1,9717
2,9720
2,9721
10,9721
6,9724
6,9725
10,9728
10,9729
10,9764
9,9768
8,9772
4,9776
0,9780
10,9786
10,9787
10,9788
10,9789
9,9790
9,9791
9,9792
10,9793
9,9793
8,9794
8,9795
8,9796
9,9797
8,9797
4,9798
4,9799
4,9800
8,9801
4,9801
0,9802
0,9803
0,9804
4,9805
0,9805
0,9809
0,9828
1,9832
2,9836
3,9840
7,9844
11,9848
11,9884
11,9885
11,9886
11,9887
10,9888
10,9889
10,9890
11,9891
10,9891
9,9892
9,9893
9,9894
10,9895
9,9895
8,9896
8,9897
8,9898
9,9899
8,9899
4,9900
4,9901
4,9902
8,9903
4,9903
0,9904
0,9905
0,9906
4,9907
0,9907
0,9911
0,9924
1,9928
2,9932
3,9936
7,9940
11,9944
11,9980
11,9981
11,9982
11,9983
10,9984
10,9985
10,9986
11,9987
10,9987
9,9988
9,9989
9,9990
10,9991
9,9991
8,9992
8,9993
8,9994
9,9995
8,9995
4,9996
4,9997
4,9998
8,9999
4,9999
0,10000
0,10001
0,10002
4,10003
0,10003
0,10007
0,10022
0,10058
0,10059
0,10060
0,10061
0,10065
0,10078
1,10082
0,10085
1,10089
0,10092
1,10096
0,10099
1,10103
0,10106
0,10107
1,10110
1,10111
1,10146
0,10150
1,10168
1,10169
1,10170
1,10171
0,10172
0,10173
0,10174
1,10175
0,10175
0,10179
0,10204
4,10208
8,10212
12,10216
12,10252
12,10253
12,10254
12,10255
8,10256
8,10257
8,10258
12,10259
8,10259
4,10260
4,10261
4,10262
8,10263
4,10263
0,10264
0,10265
0,10266
4,10267
0,10267
0,10271
0,10304
1,10308
0,10311
2,10312
1,10315
3,10316
0,10318
2,10319
1,10322
3,10323
0,10325
2,10326
1,10329
3,10330
0,10332
0,10333
2,10333
1,10336
3,10337
1,10337
2,10340
2,10341
3,10344
3,10345
3,10380
2,10384
1,10388
0,10392
3,10402
3,10403
3,10404
3,10405
2,10406
2,10407
2,10408
3,10409
2,10409
1,10410
1,10411
1,10412
2,10413
1,10413
0,10414
0,10415
0,10416
1,10417
0,10417
0,10421
0,10484
1,10488
0,10491
2,10492
1,10495
6,10496
0,10498
2,10499
10,10500
1,10502
6,10503
0,10505
2,10506
10,10507
1,10509
6,10510
0,10512
0,10513
2,10513
10,10514
1,10516
6,10517
1,10517
2,10520
2,10521
10,10521
6,10524
6,10525
10,10528
10,10529
10,10564
9,10568
8,10572
4,10576
0,10580
10,10586
10,10587
10,10588
10,10589
9,10590
9,10591
9,10592
10,10593
9,10593
8,10594
8,10595
8,10596
9,10597
8,10597
4,10598
4,10599
4,10600
8,10601
4,10601
0,10602
0,10603
0,10604
4,10605
0,10605
0,10609
0,10620
1,10624
0,10627
2,10628
1,10631
6,10632
0,10634
2,10635
10,10636
1,10638
6,10639
14,10640
0,10641
2,10642
10,10643
1,10645
6,10646
14,10647
0,10648
0,10649
2,10649
10,10650
1,10652
6,10653
1,10653
14,10654
2,10656
2,10657
10,10657
6,10660
14,10661
6,10661
10,10664
10,10665
14,10668
14,10669
14,10704
13,10708
12,10712
8,10716
4,10720
0,10724
14,10726
14,10727
14,10728
14,10729
13,10730
13,10731
13,10732
14,10733
13,10733
12,10734
12,10735
12,10736
13,10737
12,10737
8,10738
8,10739
8,10740
12,10741
8,10741
4,10742
4,10743
4,10744
8,10745
4,10745
0,10746
0,10747
0,10748
4,10749
0,10749
0,10753
0,10770
1,10774
2,10778
6,10782
6,10820
6,10821
6,10822
6,10823
5,10824
5,10825
5,10826
6,10827
5,10827
4,10828
4,10829
4,10830
5,10831
4,10831
0,10832
0,10833
0,10834
4,10835
0,10835
0,10839
0,10856
4,10860
0,10863
4,10867
0,10870
4,10874
0,10877
4,10881
0,10884
0,10885
4,10888
4,10889
4,10924
0,10928
4,10946
4,10947
4,10948
4,10949
0,10950
0,10951
0,10952
4,10953
0,10953
0,10957
0,10994
1,10998
2,11002
3,11006
7,11010
11,11014
11,11050
11,11051
11,11052
11,11053
10,11054
10,11055
10,11056
11,11057
10,11057
9,11058
9,11059
9,11060
10,11061
9,11061
8,11062
8,11063
8,11064
9,11065
8,11065
4,11066
4,11067
4,11068
8,11069
4,11069
0,11070
0,11071
0,11072
4,11073
0,11073
0,11077
0,11106
1,11110
0,11113
2,11114
1,11117
3,11118
0,11120
2,11121
1,11124
3,11125
0,11127
2,11128
1,11131
3,11132
0,11134
0,11135
2,11135
1,11138
3,11139
1,11139
2,11142
2,11143
3,11146
3,11147
3,11182
2,11186
1,11190
0,11194
3,11204
3,11205
3,11206
3,11207
2,11208
2,11209
2,11210
3,11211
2,11211
1,11212
1,11213
1,11214
2,11215
1,11215
0,11216
0,11217
0,11218
1,11219
0,11219
0,11223
0,11260
1,11264
5,11268
5,11304
5,11305
5,11306
5,11307
4,11308
4,11309
4,11310
5,11311
4,11311
0,11312
0,11313
0,11314
4,11315
0,11315
0,11319
0,11330
1,11334
2,11338
3,11342
7,11346
11,11350
15,11354
15,11390
15,11391
15,11392
15,11393
14,11394
14,11395
14,11396
15,11397
14,11397
13,11398
13,11399
13,11400
14,11401
13,11401
12,11402
12,11403
12,11404
13,11405
12,11405
8,11406
8,11407
8,11408
12,11409
8,11409
4,11410
4,11411
4,11412
8,11413
4,11413
0,11414
0,11415
0,11416
4,11417
0,11417
0,11421
0,11442
1,11446
0,11449
2,11450
1,11453
6,11454
0,11456
2,11457
10,11458
1,11460
6,11461
0,11463
2,11464
10,11465
1,11467
6,11468
0,11470
0,11471
2,11471
10,11472
1,11474
6,11475
1,11475
2,11478
2,11479
10,11479
6,11482
6,11483
10,11486
10,11487
10,11522
9,11526
8,11530
4,11534
0,11538
10,11544
10,11545
10,11546
10,11547
9,11548
9,11549
9,11550
10,11551
9,11551
8,11552
8,11553
8,11554
9,11555
8,11555
4,11556
4,11557
4,11558
8,11559
4,11559
0,11560
0,11561
0,11562
4,11563
0,11563
0,11567
0,11580
4,11584
0,11587
4,11591
0,11594
4,11598
0,11601
4,11605
0,11608
0,11609
4,11612
4,11613
4,11648
0,11652
4,11670
4,11671
4,11672
4,11673
0,11674
0,11675
0,11676
4,11677
0,11677
0,11681
0,11692
1,11696
0,11699
2,11700
1,11703
6,11704
0,11706
2,11707
10,11708
1,11710
6,11711
14,11712
0,11713
2,11714
10,11715
1,11717
6,11718
14,11719
0,11720
0,11721
2,11721
10,11722
1,11724
6,11725
1,11725
14,11726
2,11728
2,11729
10,11729
6,11732
14,11733
6,11733
10,11736
10,11737
14,11740
14,11741
14,11776
13,11780
12,11784
8,11788
4,11792
0,11796
14,11798
14,11799
14,11800
14,11801
13,11802
13,11803
13,11804
14,11805
13,11805
12,11806
12,11807
12,11808
13,11809
12,11809
8,11810
8,11811
8,11812
12,11813
8,11813
4,11814
4,11815
4,11816
8,11817
4,11817
0,11818
0,11819
0,11820
4,11821
0,11821
0,11825
0,11838
1,11842
2,11846
3,11850
7,11854
11,11858
15,11862
15,11916
15,11917
15,11918
15,11919
14,11920
14,11921
14,11922
15,11923
14,11923
13,11924
13,11925
13,11926
14,11927
13,11927
12,11928
12,11929
12,11930
13,11931
12,11931
8,11932
8,11933
8,11934
12,11935
8,11935
4,11936
4,11937
4,11938
8,11939
4,11939
0,11940
0,11941
0,11942
4,11943
0,11943
0,11947
0,11970
1,11974
2,11978
6,11982
10,11986
14,11990
14,12026
14,12027
14,12028
14,12029
13,12030
13,12031
13,12032
14,12033
13,12033
12,12034
12,12035
12,12036
13,12037
12,12037
8,12038
8,12039
8,12040
12,12041
8,12041
4,12042
4,12043
4,12044
8,12045
4,12045
0,12046
0,12047
0,12048
4,12049
0,12049
0,12053
0,12100
1,12104
2,12108
3,12112
3,12148
3,12149
3,12150
3,12151
2,12152
2,12153
2,12154
3,12155
2,12155
1,12156
1,12157
1,12158
2,12159
1,12159
0,12160
0,12161
0,12162
1,12163
0,12163
0,12167
0,12178
1,12182
2,12186
2,12222
2,12223
2,12224
2,12225
1,12226
1,12227
1,12228
2,12229
1,12229
0,12230
0,12231
0,12232
1,12233
0,12233
0,12237
0,12286
4,12290
4,12326
4,12327
4,12328
4,12329
0,12330
0,12331
0,12332
4,12333
0,12333
0,12337
0,12348
1,12352
2,12356
3,12360
3,12396
3,12397
3,12398
3,12399
2,12400
2,12401
2,12402
3,12403
2,12403
1,12404
1,12405
1,12406
2,12407
1,12407
0,12408
0,12409
0,12410
1,12411
0,12411
0,12415
0,12436
1,12440
5,12444
5,12480
5,12481
5,12482
5,12483
4,12484
4,12485
4,12486
5,12487
4,12487
0,12488
0,12489
0,12490
4,12491
0,12491
0,12495
0,12520
4,12524
4,12560
4,12561
4,12562
4,12563
0,12564
0,12565
0,12566
4,12567
0,12567
0,12571
0,12642
1,12646
2,12650
6,12654
6,12690
6,12691
6,12692
6,12693
5,12694
5,12695
5,12696
6,12697
5,12697
4,12698
4,12699
4,12700
5,12701
4,12701
0,12702
0,12703
0,12704
4,12705
0,12705
0,12709
0,12728
1,12732
0,12735
2,12736
1,12739
6,12740
0,12742
2,12743
1,12746
6,12747
0,12749
2,12750
1,12753
6,12754
0,12756
0,12757
2,12757
1,12760
6,12761
1,12761
2,12764
2,12765
6,12768
6,12769
6,12804
5,12808
4,12812
0,12816
6,12826
6,12827
6,12828
6,12829
5,12830
5,12831
5,12832
6,12833
5,12833
4,12834
4,12835
4,12836
5,12837
4,12837
0,12838
0,12839
0,12840
4,12841
0,12841
0,12845
0,12870
1,12874
1,12910
1,12911
1,12912
1,12913
0,12914
0,12915
0,12916
1,12917
0,12917
0,12921
0,12938
1,12942
0,12945
2,12946
1,12949
6,12950
0,12952
2,12953
10,12954
1,12956
6,12957
0,12959
2,12960
10,12961
1,12963
6,12964
0,12966
0,12967
2,12967
10,12968
1,12970
6,12971
1,12971
2,12974
2,12975
10,12975
6,12978
6,12979
10,12982
10,12983
10,13018
9,13022
8,13026
4,13030
0,13034
