time_intervals,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,target
1381400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1381600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1382000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1382400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1383000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1383300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1383400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1383500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1383900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1384000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1384100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1384200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384600,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1384700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1386400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1386800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1386900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1387200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1387800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1388100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1388200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1388300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388500,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
1388600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1388900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1389200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1389600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1389900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1390000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390300,0,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0,1
1390400,6,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,1
1390500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1391100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1391400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1391600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1391900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1392100,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1392200,6,0,2,2,6,6,6,9,0,0,0,0,0,0,0,0,1
1392300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1392900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1393200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1393400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393600,2,3,3,4,0,0,0,5,0,0,0,0,0,0,0,0,1
1393700,6,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,1
1393800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395000,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395100,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1395900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396000,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396200,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396300,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396800,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1396900,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397300,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397400,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1397700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1397900,5,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,1
1398000,5,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1
1398100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398400,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1398500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1398700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1398900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1399100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1399300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1399500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1399700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1400100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1400200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1400300,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1400400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1400500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1400600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1400700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1400800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1401000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1401100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1401200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1401300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1401400,5,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,1
1401500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1401600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1401700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1401800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1401900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1402100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1402400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1402600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1402800,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1402900,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1403100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1403500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1403800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1403900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1404000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1404100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1404300,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1404400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1404500,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1404600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1404700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1404800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1404900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1405100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1405200,5,0,0,0,5,0,0,0,5,5,3,0,0,0,0,0,1
1405300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406300,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1406400,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1406500,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1406600,8,4,4,0,6,6,11,0,0,0,0,0,0,0,0,0,1
1406700,7,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
1406800,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1
1406900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407100,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1407200,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1407300,4,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1
1407400,8,2,3,0,6,6,10,0,0,0,0,0,0,0,0,0,1
1407500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1409300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1409600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1409800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1409900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1410000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1410100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1410200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1410300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1410400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1410500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1410600,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1410700,6,0,2,2,6,0,0,3,6,6,6,10,0,0,0,0,1
1410800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1410900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1411000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1411100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1411200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1411300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1411400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1411500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1411600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1411700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1411800,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1411900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1412000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1412100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1412200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1412300,1,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,1
1412400,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1
1412500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1412600,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1412700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1412800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1412900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1413000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1413100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1413200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1413300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1413400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1413500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1413600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1413700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1413800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1413900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1414000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1414100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1414200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1414300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1414400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1414500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1414600,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1414700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1414800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1414900,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1415000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1415100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1415200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1415300,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,1
1415400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1415500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1415600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1415700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1415800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1415900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1416000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1416200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1416300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416400,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1416500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1416700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1416800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416900,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1417000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1417100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1417200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1417300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1417400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1417500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1417600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1417700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1417800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1417900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
