Index,Router,Time
1907,0,8258
1908,10,8264
1909,10,8265
1910,10,8266
1911,10,8267
1912,9,8268
1913,9,8269
1914,9,8270
1915,10,8271
1916,9,8271
1917,8,8272
1918,8,8273
1919,8,8274
1920,9,8275
1921,8,8275
1922,4,8276
1923,4,8277
1924,4,8278
1925,8,8279
1926,4,8279
1927,0,8280
1928,0,8281
1929,0,8282
1930,4,8283
1931,0,8283
1932,0,8287
1933,0,8320
1934,1,8324
1935,2,8328
1936,3,8332
1937,3,8368
1938,3,8369
1939,3,8370
1940,3,8371
1941,2,8372
1942,2,8373
1943,2,8374
1944,3,8375
1945,2,8375
1946,1,8376
1947,1,8377
1948,1,8378
1949,2,8379
1950,1,8379
1951,0,8380
1952,0,8381
1953,0,8382
1954,1,8383
1955,0,8383
1956,0,8387
1957,0,8422
1958,1,8426
1959,0,8429
1960,1,8433
1961,0,8436
1962,1,8440
1963,0,8443
1964,1,8447
1965,0,8450
1966,0,8451
1967,1,8454
1968,1,8455
1969,1,8490
1970,0,8494
1971,1,8512
1972,1,8513
1973,1,8514
1974,1,8515
1975,0,8516
1976,0,8517
1977,0,8518
1978,1,8519
1979,0,8519
1980,0,8523
1981,0,8560
1982,1,8564
1983,2,8568
1984,2,8606
1985,2,8607
1986,2,8608
1987,2,8609
1988,1,8610
1989,1,8611
1990,1,8612
1991,2,8613
1992,1,8613
1993,0,8614
1994,0,8615
1995,0,8616
1996,1,8617
1997,0,8617
1998,0,8621
1999,0,8644
2000,1,8648
2001,2,8652
2002,3,8656
2003,3,8692
2004,3,8693
2005,3,8694
2006,3,8695
2007,2,8696
2008,2,8697
2009,2,8698
2010,3,8699
2011,2,8699
2012,1,8700
2013,1,8701
2014,1,8702
2015,2,8703
2016,1,8703
2017,0,8704
2018,0,8705
2019,0,8706
2020,1,8707
2021,0,8707
2022,0,8711
2023,0,8728
2024,4,8732
2025,4,8768
2026,4,8769
2027,4,8770
2028,4,8771
2029,0,8772
2030,0,8773
2031,0,8774
2032,4,8775
2033,0,8775
2034,0,8779
2035,0,8796
2036,4,8800
2037,4,8836
2038,4,8837
2039,4,8838
2040,4,8839
2041,0,8840
2042,0,8841
2043,0,8842
2044,4,8843
2045,0,8843
2046,0,8847
2047,0,8910
2048,1,8914
2049,5,8918
2050,5,8954
2051,5,8955
2052,5,8956
2053,5,8957
2054,4,8958
2055,4,8959
2056,4,8960
2057,5,8961
2058,4,8961
2059,0,8962
2060,0,8963
2061,0,8964
2062,4,8965
2063,0,8965
2064,0,8969
2065,0,8996
2066,1,9000
2067,2,9004
2068,6,9008
2069,6,9044
2070,6,9045
2071,6,9046
2072,6,9047
2073,5,9048
2074,5,9049
2075,5,9050
2076,6,9051
2077,5,9051
2078,4,9052
2079,4,9053
2080,4,9054
2081,5,9055
2082,4,9055
2083,0,9056
2084,0,9057
2085,0,9058
2086,4,9059
2087,0,9059
2088,0,9063
2089,0,9088
2090,1,9092
2091,0,9095
2092,2,9096
2093,1,9099
2094,6,9100
2095,0,9102
2096,2,9103
2097,1,9106
2098,6,9107
2099,0,9109
2100,2,9110
2101,1,9113
2102,6,9114
2103,0,9116
2104,0,9117
2105,2,9117
2106,1,9120
2107,6,9121
2108,1,9121
2109,2,9124
2110,2,9125
2111,6,9128
2112,6,9129
2113,6,9164
2114,5,9168
2115,4,9172
2116,0,9176
2117,6,9188
2118,6,9189
2119,6,9190
2120,6,9191
2121,5,9192
2122,5,9193
2123,5,9194
2124,6,9195
2125,5,9195
2126,4,9196
2127,4,9197
2128,4,9198
2129,5,9199
2130,4,9199
2131,0,9200
2132,0,9201
2133,0,9202
2134,4,9203
2135,0,9203
2136,0,9207
2137,0,9264
2138,1,9268
2139,0,9271
2140,2,9272
2141,1,9275
2142,3,9276
2143,0,9278
2144,2,9279
2145,7,9280
2146,1,9282
2147,3,9283
2148,0,9285
2149,2,9286
2150,7,9287
2151,1,9289
2152,3,9290
2153,0,9292
2154,0,9293
2155,2,9293
2156,7,9294
2157,1,9296
2158,3,9297
2159,1,9297
2160,2,9300
2161,2,9301
2162,7,9301
2163,3,9304
2164,3,9305
2165,7,9308
2166,7,9309
2167,7,9344
2168,6,9348
2169,5,9352
2170,4,9356
2171,0,9360
2172,7,9366
2173,7,9367
2174,7,9368
2175,7,9369
2176,6,9370
2177,6,9371
2178,6,9372
2179,7,9373
2180,6,9373
2181,5,9374
2182,5,9375
2183,5,9376
2184,6,9377
2185,5,9377
2186,4,9378
2187,4,9379
2188,4,9380
2189,5,9381
2190,4,9381
2191,0,9382
2192,0,9383
2193,0,9384
2194,4,9385
2195,0,9385
2196,0,9389
2197,0,9404
2198,1,9408
2199,2,9412
2200,3,9416
2201,7,9420
2202,7,9456
2203,7,9457
2204,7,9458
2205,7,9459
2206,6,9460
2207,6,9461
2208,6,9462
2209,7,9463
2210,6,9463
2211,5,9464
2212,5,9465
2213,5,9466
2214,6,9467
2215,5,9467
2216,4,9468
2217,4,9469
2218,4,9470
2219,5,9471
2220,4,9471
2221,0,9472
2222,0,9473
2223,0,9474
2224,4,9475
2225,0,9475
2226,0,9479
2227,0,9496
2228,1,9500
2229,5,9504
2230,9,9508
2231,9,9544
2232,9,9545
2233,9,9546
2234,9,9547
2235,8,9548
2236,8,9549
2237,8,9550
2238,9,9551
2239,8,9551
2240,4,9552
2241,4,9553
2242,4,9554
2243,8,9555
2244,4,9555
2245,0,9556
2246,0,9557
2247,0,9558
2248,4,9559
2249,0,9559
2250,0,9563
2251,0,9584
2252,1,9588
2253,2,9592
2254,6,9596
2255,10,9600
2256,10,9636
2257,10,9637
2258,10,9638
2259,10,9639
2260,9,9640
2261,9,9641
2262,9,9642
2263,10,9643
2264,9,9643
2265,8,9644
2266,8,9645
2267,8,9646
2268,9,9647
2269,8,9647
2270,4,9648
2271,4,9649
2272,4,9650
2273,8,9651
2274,4,9651
2275,0,9652
2276,0,9653
2277,0,9654
2278,4,9655
2279,0,9655
2280,0,9659
2281,0,9684
2282,1,9688
2283,0,9691
2284,2,9692
2285,1,9695
2286,6,9696
2287,0,9698
2288,2,9699
2289,10,9700
2290,1,9702
2291,6,9703
2292,0,9705
2293,2,9706
2294,10,9707
2295,1,9709
2296,6,9710
2297,0,9712
2298,0,9713
2299,2,9713
2300,10,9714
2301,1,9716
2302,6,9717
2303,1,9717
2304,2,9720
2305,2,9721
2306,10,9721
2307,6,9724
2308,6,9725
2309,10,9728
2310,10,9729
2311,10,9764
2312,9,9768
2313,8,9772
2314,4,9776
2315,0,9780
2316,10,9786
2317,10,9787
2318,10,9788
2319,10,9789
2320,9,9790
2321,9,9791
2322,9,9792
2323,10,9793
2324,9,9793
2325,8,9794
2326,8,9795
2327,8,9796
2328,9,9797
2329,8,9797
2330,4,9798
2331,4,9799
2332,4,9800
2333,8,9801
2334,4,9801
2335,0,9802
2336,0,9803
2337,0,9804
2338,4,9805
2339,0,9805
2340,0,9809
2341,0,9828
2342,1,9832
2343,2,9836
2344,3,9840
2345,7,9844
2346,11,9848
2347,11,9884
2348,11,9885
2349,11,9886
2350,11,9887
2351,10,9888
2352,10,9889
2353,10,9890
2354,11,9891
2355,10,9891
2356,9,9892
2357,9,9893
2358,9,9894
2359,10,9895
2360,9,9895
2361,8,9896
2362,8,9897
2363,8,9898
2364,9,9899
2365,8,9899
2366,4,9900
2367,4,9901
2368,4,9902
2369,8,9903
2370,4,9903
2371,0,9904
2372,0,9905
2373,0,9906
2374,4,9907
2375,0,9907
2376,0,9911
2377,0,9924
2378,1,9928
2379,2,9932
2380,3,9936
2381,7,9940
2382,11,9944
2383,11,9980
2384,11,9981
2385,11,9982
2386,11,9983
2387,10,9984
2388,10,9985
2389,10,9986
2390,11,9987
2391,10,9987
2392,9,9988
2393,9,9989
2394,9,9990
2395,10,9991
2396,9,9991
2397,8,9992
2398,8,9993
2399,8,9994
2400,9,9995
2401,8,9995
2402,4,9996
2403,4,9997
2404,4,9998
2405,8,9999
2406,4,9999
2407,0,10000
2408,0,10001
2409,0,10002
2410,4,10003
2411,0,10003
2412,0,10007
2413,0,10022
2414,0,10058
2415,0,10059
2416,0,10060
2417,0,10061
2418,0,10065
2419,0,10078
2420,1,10082
2421,0,10085
2422,1,10089
2423,0,10092
2424,1,10096
2425,0,10099
2426,1,10103
2427,0,10106
2428,0,10107
2429,1,10110
2430,1,10111
2431,1,10146
2432,0,10150
2433,1,10168
2434,1,10169
2435,1,10170
2436,1,10171
2437,0,10172
2438,0,10173
2439,0,10174
2440,1,10175
2441,0,10175
2442,0,10179
2443,0,10204
2444,4,10208
2445,8,10212
2446,12,10216
2447,12,10252
2448,12,10253
2449,12,10254
2450,12,10255
2451,8,10256
2452,8,10257
2453,8,10258
2454,12,10259
2455,8,10259
2456,4,10260
2457,4,10261
2458,4,10262
2459,8,10263
2460,4,10263
2461,0,10264
2462,0,10265
2463,0,10266
2464,4,10267
2465,0,10267
2466,0,10271
2467,0,10304
2468,1,10308
2469,0,10311
2470,2,10312
2471,1,10315
2472,3,10316
2473,0,10318
2474,2,10319
2475,1,10322
2476,3,10323
2477,0,10325
2478,2,10326
2479,1,10329
2480,3,10330
2481,0,10332
2482,0,10333
2483,2,10333
2484,1,10336
2485,3,10337
2486,1,10337
2487,2,10340
2488,2,10341
2489,3,10344
2490,3,10345
2491,3,10380
2492,2,10384
2493,1,10388
2494,0,10392
2495,3,10402
2496,3,10403
2497,3,10404
2498,3,10405
2499,2,10406
2500,2,10407
2501,2,10408
2502,3,10409
2503,2,10409
2504,1,10410
2505,1,10411
2506,1,10412
2507,2,10413
2508,1,10413
2509,0,10414
2510,0,10415
2511,0,10416
2512,1,10417
2513,0,10417
2514,0,10421
2515,0,10484
2516,1,10488
2517,0,10491
2518,2,10492
2519,1,10495
2520,6,10496
2521,0,10498
2522,2,10499
2523,10,10500
2524,1,10502
2525,6,10503
2526,0,10505
2527,2,10506
2528,10,10507
2529,1,10509
2530,6,10510
2531,0,10512
2532,0,10513
2533,2,10513
2534,10,10514
2535,1,10516
2536,6,10517
2537,1,10517
2538,2,10520
2539,2,10521
2540,10,10521
2541,6,10524
2542,6,10525
2543,10,10528
2544,10,10529
2545,10,10564
2546,9,10568
2547,8,10572
2548,4,10576
2549,0,10580
2550,10,10586
2551,10,10587
2552,10,10588
2553,10,10589
2554,9,10590
2555,9,10591
2556,9,10592
2557,10,10593
2558,9,10593
2559,8,10594
2560,8,10595
2561,8,10596
2562,9,10597
2563,8,10597
2564,4,10598
2565,4,10599
2566,4,10600
2567,8,10601
2568,4,10601
2569,0,10602
2570,0,10603
2571,0,10604
2572,4,10605
2573,0,10605
2574,0,10609
2575,0,10620
2576,1,10624
2577,0,10627
2578,2,10628
2579,1,10631
2580,6,10632
2581,0,10634
2582,2,10635
2583,10,10636
2584,1,10638
2585,6,10639
2586,14,10640
2587,0,10641
2588,2,10642
2589,10,10643
2590,1,10645
2591,6,10646
2592,14,10647
2593,0,10648
2594,0,10649
2595,2,10649
2596,10,10650
2597,1,10652
2598,6,10653
2599,1,10653
2600,14,10654
2601,2,10656
2602,2,10657
2603,10,10657
2604,6,10660
2605,14,10661
2606,6,10661
2607,10,10664
2608,10,10665
2609,14,10668
2610,14,10669
2611,14,10704
2612,13,10708
2613,12,10712
2614,8,10716
2615,4,10720
2616,0,10724
2617,14,10726
2618,14,10727
2619,14,10728
2620,14,10729
2621,13,10730
2622,13,10731
2623,13,10732
2624,14,10733
2625,13,10733
2626,12,10734
2627,12,10735
2628,12,10736
2629,13,10737
2630,12,10737
2631,8,10738
2632,8,10739
2633,8,10740
2634,12,10741
2635,8,10741
2636,4,10742
2637,4,10743
2638,4,10744
2639,8,10745
2640,4,10745
2641,0,10746
2642,0,10747
2643,0,10748
2644,4,10749
2645,0,10749
2646,0,10753
2647,0,10770
2648,1,10774
2649,2,10778
2650,6,10782
2651,6,10820
2652,6,10821
2653,6,10822
2654,6,10823
2655,5,10824
2656,5,10825
2657,5,10826
2658,6,10827
2659,5,10827
2660,4,10828
2661,4,10829
2662,4,10830
2663,5,10831
2664,4,10831
2665,0,10832
2666,0,10833
2667,0,10834
2668,4,10835
2669,0,10835
2670,0,10839
2671,0,10856
2672,4,10860
2673,0,10863
2674,4,10867
2675,0,10870
2676,4,10874
2677,0,10877
2678,4,10881
2679,0,10884
2680,0,10885
2681,4,10888
2682,4,10889
2683,4,10924
2684,0,10928
2685,4,10946
2686,4,10947
2687,4,10948
2688,4,10949
2689,0,10950
2690,0,10951
2691,0,10952
2692,4,10953
2693,0,10953
2694,0,10957
2695,0,10994
2696,1,10998
2697,2,11002
2698,3,11006
2699,7,11010
2700,11,11014
2701,11,11050
2702,11,11051
2703,11,11052
2704,11,11053
2705,10,11054
2706,10,11055
2707,10,11056
2708,11,11057
2709,10,11057
2710,9,11058
2711,9,11059
2712,9,11060
2713,10,11061
2714,9,11061
2715,8,11062
2716,8,11063
2717,8,11064
2718,9,11065
2719,8,11065
2720,4,11066
2721,4,11067
2722,4,11068
2723,8,11069
2724,4,11069
2725,0,11070
2726,0,11071
2727,0,11072
2728,4,11073
2729,0,11073
2730,0,11077
2731,0,11106
2732,1,11110
2733,0,11113
2734,2,11114
2735,1,11117
2736,3,11118
2737,0,11120
2738,2,11121
2739,1,11124
2740,3,11125
2741,0,11127
2742,2,11128
2743,1,11131
2744,3,11132
2745,0,11134
2746,0,11135
2747,2,11135
2748,1,11138
2749,3,11139
2750,1,11139
2751,2,11142
2752,2,11143
2753,3,11146
2754,3,11147
2755,3,11182
2756,2,11186
2757,1,11190
2758,0,11194
2759,3,11204
2760,3,11205
2761,3,11206
2762,3,11207
2763,2,11208
2764,2,11209
2765,2,11210
2766,3,11211
2767,2,11211
2768,1,11212
2769,1,11213
2770,1,11214
2771,2,11215
2772,1,11215
2773,0,11216
2774,0,11217
2775,0,11218
2776,1,11219
2777,0,11219
2778,0,11223
2779,0,11260
2780,1,11264
2781,5,11268
2782,5,11304
2783,5,11305
2784,5,11306
2785,5,11307
2786,4,11308
2787,4,11309
2788,4,11310
2789,5,11311
2790,4,11311
2791,0,11312
2792,0,11313
2793,0,11314
2794,4,11315
2795,0,11315
2796,0,11319
2797,0,11330
2798,1,11334
2799,2,11338
2800,3,11342
2801,7,11346
2802,11,11350
2803,15,11354
2804,15,11390
2805,15,11391
2806,15,11392
2807,15,11393
2808,14,11394
2809,14,11395
2810,14,11396
2811,15,11397
2812,14,11397
2813,13,11398
2814,13,11399
2815,13,11400
2816,14,11401
2817,13,11401
2818,12,11402
2819,12,11403
2820,12,11404
2821,13,11405
2822,12,11405
2823,8,11406
2824,8,11407
2825,8,11408
2826,12,11409
2827,8,11409
2828,4,11410
2829,4,11411
2830,4,11412
2831,8,11413
2832,4,11413
2833,0,11414
2834,0,11415
2835,0,11416
2836,4,11417
2837,0,11417
2838,0,11421
2839,0,11442
2840,1,11446
2841,0,11449
2842,2,11450
2843,1,11453
2844,6,11454
2845,0,11456
2846,2,11457
2847,10,11458
2848,1,11460
2849,6,11461
2850,0,11463
2851,2,11464
2852,10,11465
2853,1,11467
2854,6,11468
2855,0,11470
2856,0,11471
2857,2,11471
2858,10,11472
2859,1,11474
2860,6,11475
2861,1,11475
2862,2,11478
2863,2,11479
2864,10,11479
2865,6,11482
2866,6,11483
2867,10,11486
2868,10,11487
2869,10,11522
2870,9,11526
2871,8,11530
2872,4,11534
2873,0,11538
2874,10,11544
2875,10,11545
2876,10,11546
2877,10,11547
2878,9,11548
2879,9,11549
2880,9,11550
2881,10,11551
2882,9,11551
2883,8,11552
2884,8,11553
2885,8,11554
2886,9,11555
2887,8,11555
2888,4,11556
2889,4,11557
2890,4,11558
2891,8,11559
2892,4,11559
2893,0,11560
2894,0,11561
2895,0,11562
2896,4,11563
2897,0,11563
2898,0,11567
2899,0,11580
2900,4,11584
2901,0,11587
2902,4,11591
2903,0,11594
2904,4,11598
2905,0,11601
2906,4,11605
2907,0,11608
2908,0,11609
2909,4,11612
2910,4,11613
2911,4,11648
2912,0,11652
2913,4,11670
2914,4,11671
2915,4,11672
2916,4,11673
2917,0,11674
2918,0,11675
2919,0,11676
2920,4,11677
2921,0,11677
2922,0,11681
2923,0,11692
2924,1,11696
2925,0,11699
2926,2,11700
2927,1,11703
2928,6,11704
2929,0,11706
2930,2,11707
2931,10,11708
2932,1,11710
2933,6,11711
2934,14,11712
2935,0,11713
2936,2,11714
2937,10,11715
2938,1,11717
2939,6,11718
2940,14,11719
2941,0,11720
2942,0,11721
2943,2,11721
2944,10,11722
2945,1,11724
2946,6,11725
2947,1,11725
2948,14,11726
2949,2,11728
2950,2,11729
2951,10,11729
2952,6,11732
2953,14,11733
2954,6,11733
2955,10,11736
2956,10,11737
2957,14,11740
2958,14,11741
2959,14,11776
2960,13,11780
2961,12,11784
2962,8,11788
2963,4,11792
2964,0,11796
2965,14,11798
2966,14,11799
2967,14,11800
2968,14,11801
2969,13,11802
2970,13,11803
2971,13,11804
2972,14,11805
2973,13,11805
2974,12,11806
2975,12,11807
2976,12,11808
2977,13,11809
2978,12,11809
2979,8,11810
2980,8,11811
2981,8,11812
2982,12,11813
2983,8,11813
2984,4,11814
2985,4,11815
2986,4,11816
2987,8,11817
2988,4,11817
2989,0,11818
2990,0,11819
2991,0,11820
2992,4,11821
2993,0,11821
2994,0,11825
2995,0,11838
2996,1,11842
2997,2,11846
2998,3,11850
2999,7,11854
3000,11,11858
3001,15,11862
3002,15,11916
3003,15,11917
3004,15,11918
3005,15,11919
3006,14,11920
3007,14,11921
3008,14,11922
3009,15,11923
3010,14,11923
3011,13,11924
3012,13,11925
3013,13,11926
3014,14,11927
3015,13,11927
3016,12,11928
3017,12,11929
3018,12,11930
3019,13,11931
3020,12,11931
3021,8,11932
3022,8,11933
3023,8,11934
3024,12,11935
3025,8,11935
3026,4,11936
3027,4,11937
3028,4,11938
3029,8,11939
3030,4,11939
3031,0,11940
3032,0,11941
3033,0,11942
3034,4,11943
3035,0,11943
3036,0,11947
3037,0,11970
3038,1,11974
3039,2,11978
3040,6,11982
3041,10,11986
3042,14,11990
3043,14,12026
3044,14,12027
3045,14,12028
3046,14,12029
3047,13,12030
3048,13,12031
3049,13,12032
3050,14,12033
3051,13,12033
3052,12,12034
3053,12,12035
3054,12,12036
3055,13,12037
3056,12,12037
3057,8,12038
3058,8,12039
3059,8,12040
3060,12,12041
3061,8,12041
3062,4,12042
3063,4,12043
3064,4,12044
3065,8,12045
3066,4,12045
3067,0,12046
3068,0,12047
3069,0,12048
3070,4,12049
3071,0,12049
3072,0,12053
3073,0,12100
3074,1,12104
3075,2,12108
3076,3,12112
3077,3,12148
3078,3,12149
3079,3,12150
3080,3,12151
3081,2,12152
3082,2,12153
3083,2,12154
3084,3,12155
3085,2,12155
3086,1,12156
3087,1,12157
3088,1,12158
3089,2,12159
3090,1,12159
3091,0,12160
3092,0,12161
3093,0,12162
3094,1,12163
3095,0,12163
3096,0,12167
3097,0,12178
3098,1,12182
3099,2,12186
3100,2,12222
3101,2,12223
3102,2,12224
3103,2,12225
3104,1,12226
3105,1,12227
3106,1,12228
3107,2,12229
3108,1,12229
3109,0,12230
3110,0,12231
3111,0,12232
3112,1,12233
3113,0,12233
3114,0,12237
3115,0,12286
3116,4,12290
3117,4,12326
3118,4,12327
3119,4,12328
3120,4,12329
3121,0,12330
3122,0,12331
3123,0,12332
3124,4,12333
3125,0,12333
3126,0,12337
3127,0,12348
3128,1,12352
3129,2,12356
3130,3,12360
3131,3,12396
3132,3,12397
3133,3,12398
3134,3,12399
3135,2,12400
3136,2,12401
3137,2,12402
3138,3,12403
3139,2,12403
3140,1,12404
3141,1,12405
3142,1,12406
3143,2,12407
3144,1,12407
3145,0,12408
3146,0,12409
3147,0,12410
3148,1,12411
3149,0,12411
3150,0,12415
3151,0,12436
3152,1,12440
3153,5,12444
3154,5,12480
3155,5,12481
3156,5,12482
3157,5,12483
3158,4,12484
3159,4,12485
3160,4,12486
3161,5,12487
3162,4,12487
3163,0,12488
3164,0,12489
3165,0,12490
3166,4,12491
3167,0,12491
3168,0,12495
3169,0,12520
3170,4,12524
3171,4,12560
3172,4,12561
3173,4,12562
3174,4,12563
3175,0,12564
3176,0,12565
3177,0,12566
3178,4,12567
3179,0,12567
3180,0,12571
3181,0,12642
3182,1,12646
3183,2,12650
3184,6,12654
3185,6,12690
3186,6,12691
3187,6,12692
3188,6,12693
3189,5,12694
3190,5,12695
3191,5,12696
3192,6,12697
3193,5,12697
3194,4,12698
3195,4,12699
3196,4,12700
3197,5,12701
3198,4,12701
3199,0,12702
3200,0,12703
3201,0,12704
3202,4,12705
3203,0,12705
3204,0,12709
3205,0,12728
3206,1,12732
3207,0,12735
3208,2,12736
3209,1,12739
3210,6,12740
3211,0,12742
3212,2,12743
3213,1,12746
3214,6,12747
3215,0,12749
3216,2,12750
3217,1,12753
3218,6,12754
3219,0,12756
3220,0,12757
3221,2,12757
3222,1,12760
3223,6,12761
3224,1,12761
3225,2,12764
3226,2,12765
3227,6,12768
3228,6,12769
3229,6,12804
3230,5,12808
3231,4,12812
3232,0,12816
3233,6,12826
3234,6,12827
3235,6,12828
3236,6,12829
3237,5,12830
3238,5,12831
3239,5,12832
3240,6,12833
3241,5,12833
3242,4,12834
3243,4,12835
3244,4,12836
3245,5,12837
3246,4,12837
3247,0,12838
3248,0,12839
3249,0,12840
3250,4,12841
3251,0,12841
3252,0,12845
3253,0,12870
3254,1,12874
3255,1,12910
3256,1,12911
3257,1,12912
3258,1,12913
3259,0,12914
3260,0,12915
3261,0,12916
3262,1,12917
3263,0,12917
3264,0,12921
3265,0,12938
3266,1,12942
3267,0,12945
3268,2,12946
3269,1,12949
3270,6,12950
3271,0,12952
3272,2,12953
3273,10,12954
3274,1,12956
3275,6,12957
3276,0,12959
3277,2,12960
3278,10,12961
3279,1,12963
3280,6,12964
3281,0,12966
3282,0,12967
3283,2,12967
3284,10,12968
3285,1,12970
3286,6,12971
3287,1,12971
3288,2,12974
3289,2,12975
3290,10,12975
3291,6,12978
3292,6,12979
3293,10,12982
3294,10,12983
3295,10,13018
3296,9,13022
3297,8,13026
3298,4,13030
3299,0,13034
3300,10,13042
3301,10,13043
3302,10,13044
3303,10,13045
3304,9,13046
3305,9,13047
3306,9,13048
3307,10,13049
3308,9,13049
3309,8,13050
3310,8,13051
3311,8,13052
3312,9,13053
3313,8,13053
3314,4,13054
3315,4,13055
3316,4,13056
3317,8,13057
3318,4,13057
3319,0,13058
3320,0,13059
3321,0,13060
3322,4,13061
3323,0,13061
3324,0,13065
3325,0,13092
3326,1,13096
3327,5,13100
3328,5,13136
3329,5,13137
3330,5,13138
3331,5,13139
3332,4,13140
3333,4,13141
3334,4,13142
3335,5,13143
3336,4,13143
3337,0,13144
3338,0,13145
3339,0,13146
3340,4,13147
3341,0,13147
3342,0,13151
3343,0,13162
3344,1,13166
3345,2,13170
3346,3,13174
3347,7,13178
3348,11,13182
3349,15,13186
3350,15,13222
3351,15,13223
3352,15,13224
3353,15,13225
3354,14,13226
3355,14,13227
3356,14,13228
3357,15,13229
3358,14,13229
3359,13,13230
3360,13,13231
3361,13,13232
3362,14,13233
3363,13,13233
3364,12,13234
3365,12,13235
3366,12,13236
3367,13,13237
3368,12,13237
3369,8,13238
3370,8,13239
3371,8,13240
3372,12,13241
3373,8,13241
3374,4,13242
3375,4,13243
3376,4,13244
3377,8,13245
3378,4,13245
3379,0,13246
3380,0,13247
3381,0,13248
3382,4,13249
3383,0,13249
3384,0,13253
3385,0,13286
3386,1,13290
3387,2,13294
3388,2,13330
3389,2,13331
3390,2,13332
3391,2,13333
3392,1,13334
3393,1,13335
3394,1,13336
3395,2,13337
3396,1,13337
3397,0,13338
3398,0,13339
3399,0,13340
3400,1,13341
3401,0,13341
3402,0,13345
3403,0,13356
3404,1,13360
3405,0,13363
3406,2,13364
3407,1,13367
3408,6,13368
3409,0,13370
3410,2,13371
3411,1,13374
3412,6,13375
3413,0,13377
3414,2,13378
3415,1,13381
3416,6,13382
3417,0,13384
3418,0,13385
3419,2,13385
3420,1,13388
3421,6,13389
3422,1,13389
3423,2,13392
3424,2,13393
3425,6,13396
3426,6,13397
3427,6,13432
3428,5,13436
3429,4,13440
3430,0,13444
3431,6,13454
3432,6,13455
3433,6,13456
3434,6,13457
3435,5,13458
3436,5,13459
3437,5,13460
3438,6,13461
3439,5,13461
3440,4,13462
3441,4,13463
3442,4,13464
3443,5,13465
3444,4,13465
3445,0,13466
3446,0,13467
3447,0,13468
3448,4,13469
3449,0,13469
3450,0,13473
3451,0,13516
3452,1,13520
3453,2,13524
3454,3,13528
3455,7,13532
3456,7,13568
3457,7,13569
3458,7,13570
3459,7,13571
3460,6,13572
3461,6,13573
3462,6,13574
3463,7,13575
3464,6,13575
3465,5,13576
3466,5,13577
3467,5,13578
3468,6,13579
3469,5,13579
3470,4,13580
3471,4,13581
3472,4,13582
3473,5,13583
3474,4,13583
3475,0,13584
3476,0,13585
3477,0,13586
3478,4,13587
3479,0,13587
3480,0,13591
3481,0,13618
3482,1,13622
3483,2,13626
3484,3,13630
3485,7,13634
3486,7,13670
3487,7,13671
3488,7,13672
3489,7,13673
3490,6,13674
3491,6,13675
3492,6,13676
3493,7,13677
3494,6,13677
3495,5,13678
3496,5,13679
3497,5,13680
3498,6,13681
3499,5,13681
3500,4,13682
3501,4,13683
3502,4,13684
3503,5,13685
3504,4,13685
3505,0,13686
3506,0,13687
3507,0,13688
3508,4,13689
3509,0,13689
3510,0,13693
3511,0,13704
3512,1,13708
3513,0,13711
3514,2,13712
3515,1,13715
3516,0,13718
3517,2,13719
3518,1,13722
3519,0,13725
3520,2,13726
3521,1,13729
3522,0,13732
3523,0,13733
3524,2,13733
3525,1,13736
3526,1,13737
3527,2,13740
3528,2,13741
3529,2,13776
3530,1,13780
3531,0,13784
3532,2,13798
3533,2,13799
3534,2,13800
3535,2,13801
3536,1,13802
3537,1,13803
3538,1,13804
3539,2,13805
3540,1,13805
3541,0,13806
3542,0,13807
3543,0,13808
3544,1,13809
3545,0,13809
3546,0,13813
3547,0,13838
3548,1,13842
3549,2,13846
3550,2,13882
3551,2,13883
3552,2,13884
3553,2,13885
3554,1,13886
3555,1,13887
3556,1,13888
3557,2,13889
3558,1,13889
3559,0,13890
3560,0,13891
3561,0,13892
3562,1,13893
3563,0,13893
3564,0,13897
3565,0,13914
3566,4,13918
3567,8,13922
3568,8,13958
3569,8,13959
3570,8,13960
3571,8,13961
3572,4,13962
3573,4,13963
3574,4,13964
3575,8,13965
3576,4,13965
3577,0,13966
3578,0,13967
3579,0,13968
3580,4,13969
3581,0,13969
3582,0,13973
3583,0,13996
3584,1,14000
3585,2,14004
3586,2,14040
3587,2,14041
3588,2,14042
3589,2,14043
3590,1,14044
3591,1,14045
3592,1,14046
3593,2,14047
3594,1,14047
3595,0,14048
3596,0,14049
3597,0,14050
3598,1,14051
3599,0,14051
3600,0,14055
3601,0,14066
3602,1,14070
3603,0,14073
3604,2,14074
3605,1,14077
3606,0,14080
3607,2,14081
3608,1,14084
3609,0,14087
3610,2,14088
3611,1,14091
3612,0,14094
3613,0,14095
3614,2,14095
3615,1,14098
3616,1,14099
3617,2,14102
3618,2,14103
3619,2,14138
3620,1,14142
3621,0,14146
3622,2,14160
3623,2,14161
3624,2,14162
3625,2,14163
3626,1,14164
3627,1,14165
3628,1,14166
3629,2,14167
3630,1,14167
3631,0,14168
3632,0,14169
3633,0,14170
3634,1,14171
3635,0,14171
3636,0,14175
3637,0,14204
3638,1,14208
3639,2,14212
3640,3,14216
3641,3,14252
3642,3,14253
3643,3,14254
3644,3,14255
3645,2,14256
3646,2,14257
3647,2,14258
3648,3,14259
3649,2,14259
3650,1,14260
3651,1,14261
3652,1,14262
3653,2,14263
3654,1,14263
